title,year,pass,budget,totalGross,domGross,intGross,totalROI,domROI,intROI
The History Boys,2006,0,4276446,15517247,3155666,12361581,3.628538043038542,0.7379178878910198,2.890620155147522
The Holiday,2006,1,98242689,237158227,73138793,164019434,2.4140038247528017,0.7444705936336902,1.6695332311191116
The Host,2006,1,57789817,67253922,30771576,36482346,1.1637676928445715,0.5324740170054527,0.6312936758391189
The Illusionist,2006,0,19070640,96846559,46080031,50766528,5.07830670601511,2.416281309908844,2.662025396106266
The Lake House,2006,0,46231854,132720223,60482951,72237272,2.870752771454937,1.3082527687511731,1.5625000027037634
The Painted Veil,2006,0,22422449,17474248,9316281,8157967,0.7793193330487673,0.4154890038996186,0.3638303291491487
The Prestige,2006,0,46231854,124705810,61361102,63344708,2.697400151852011,1.3272472698153095,1.3701528820367013
The Pursuit of Happyness,2006,0,63568799,355205844,187916346,167289498,5.587738789905406,2.956109741824759,2.6316290480806472
The Queen,2006,0,17336945,148965821,65235123,83730698,8.592391623783776,3.7627807552022574,4.829610868581518
The Wind That Shakes the Barley,2006,0,9593110,29669493,2114116,27555377,3.0927919100270924,0.22037858421304457,2.8724133258140476
Ultraviolet,2006,0,34673890,23950486,21407734,2542752,0.6907354784825124,0.6174021432265027,0.07333333525600964
Volver,2006,1,10864486,98936014,14909619,84026395,9.106368584763237,1.3723262195744925,7.734042365188745
We Are Marshall,2006,0,75126763,50329573,50329573,0,0.6699286777469702,0.6699286777469702,0
When a Stranger Calls,2006,1,17336945,77374176,55316660,22057516,4.462964841844974,3.1906809417691524,1.2722839000758208
Wristcutters: A Love Story,2006,0,1155796,531824,515676,16148,0.4601365638918979,0.44616524023270543,0.013971323659192453
X-Men: The Last Stand,2006,1,242717233,530926095,270875277,260050818,2.1874264486197403,1.1160117213432472,1.071414727276493
"You, Me and Dupree",2006,0,62413003,150718167,87611686,63106481,2.41485203011302,1.403740915975474,1.011111114137546
Zoom,2006,1,40452872,14454606,13857222,597384,0.35731964840469177,0.34255224202622747,0.014767406378464304
Zwartboek,2006,1,25427520,31481990,5083807,26398183,1.238106980153786,0.19993326128541045,1.0381737188683757
AEon Flux,2005,1,65616822,57209924,30849435,26360489,0.8718789215363097,0.4701452167250648,0.4017337048112449
Assault on Precinct 13,2005,1,35790994,42997982,23909452,19088530,1.2013631697404101,0.6680298401324087,0.5333333296080014
Batman Begins,2005,0,178954969,445357804,244981925,200375879,2.488658495981746,1.368958494804355,1.1197000011773912
Beauty Shop,2005,1,29825828,45754431,43368365,2386066,1.534054008492237,1.4540540165389542,0.0799999919532829
Bewitched,2005,1,95442650,156477397,75534696,80942701,1.639491328038356,0.7914144881769314,0.8480768398614247
BloodRayne,2005,0,29825828,4301386,2869746,1431640,0.1442168177191929,0.09621680913602801,0.0480000085831649
Boogeyman,2005,0,23860663,80163307,55777141,24386166,3.359642898439159,2.337619076217622,1.0220238222215368
Boynton Beach Club,2005,1,3459796,3731178,3731178,0,1.078438728757418,1.078438728757418,0
Brick,2005,0,536865,4876515,2476430,2400085,9.0833170350088,4.612761122442327,4.470555912566474
Brokeback Mountain,2005,0,16583160,207704444,99073958,108630486,12.525022010280308,5.974371470817384,6.550650539462925
Capote,2005,0,8351232,59561080,34300335,25260745,7.132011181104776,4.107218551705904,3.024792629398872
Charlie and the Chocolate Factory,2005,1,178954969,566045396,246312517,319732879,3.1630605127259694,1.3763938401732785,1.7866666725526912
Chinjeolhan geumjassi,2005,1,5368649,28002720,252526,27750194,5.2159714669370265,0.0470371596280554,5.168934307308971
Cinderella Man,2005,0,104986915,129491710,73550386,55941324,1.2334080870935202,0.70056717068027,0.5328409164132502
Coach Carter,2005,1,53686491,91469619,80249227,11220392,1.7037734688229111,1.494775044992231,0.20899842383068024
Constantine,2005,0,89477485,275453129,90642097,184811032,3.0784630234075085,1.0130156988654744,2.0654473245420344
Conversations with Other Women,2005,0,536865,1084540,452658,631882,2.020135415793542,0.8431505126987231,1.176984903094819
Corpse Bride,2005,0,35790994,136925192,63659187,73266005,3.8256884399466524,1.7786370224867183,2.0470514174599344
Cursed,2005,1,41756160,29962909,23019456,6943453,0.7175685934721967,0.5512828765863528,0.1662857168858439
Danny the dog,2005,0,51300425,58503506,29274195,29229311,1.1404097724336593,0.5706423484795691,0.5697674239540901
Dark Water,2005,1,71581988,59023039,30390244,28632795,0.8245515477999856,0.42455155059398464,0.39999999720600105
Dear Wendy,2005,0,9544265,532615,27566,505049,0.055804716235351805,0.002888226594714208,0.052916489640637596
Domino,2005,1,59651656,27403019,12132195,15270824,0.45938404459383325,0.2033840435209376,0.2560000010728956
Doom,2005,0,83512319,65154327,33658253,31496074,0.7801762396275932,0.4030333896008803,0.37714285002671283
Fantastic Four,2005,0,104390399,394556433,184557548,209998885,3.779623765974877,1.7679551928908712,2.0116685730840054
Flightplan,2005,1,65616822,269275914,107023409,162252505,4.10376342212977,1.6310361541130414,2.472727268016729
Fun with Dick and Jane,2005,1,167024638,240751838,131889812,108862026,1.441415116253687,0.7896428549661039,0.6517722612875833
"Good Night, and Good Luck.",2005,0,8351232,67510048,37581997,29928051,8.0838429587395,4.500173986305255,3.5836689724342468
Hard Candy,2005,1,1133381,9862884,1222429,8640455,8.702178702483984,1.0785684602088794,7.623610242275104
Harry Potter and the Goblet of Fire,2005,0,178954969,1070044630,345995160,724049470,5.979407199360863,1.93342024495559,4.045986954405273
Herbie Fully Loaded,2005,1,59651656,171928818,78752930,93175888,2.88221366394254,1.3202136416799561,1.562000022262584
Hide and Seek,2005,1,29825828,146862958,60964573,85898385,4.924019477346949,2.0440194652768735,2.8800000120700755
Hitch,2005,0,65616822,437585770,212102508,225483262,6.668804685481415,3.2324410347090566,3.4363636507723583
Hoodwinked!,2005,1,20878080,131046803,61305929,69740874,6.276765056940102,2.9363777224725647,3.3403873344675374
Hostel,2005,0,5726559,98116369,56462050,41654319,17.133564676448806,9.859681878768734,7.273882797680073
Hustle &amp; Flow,2005,0,3340493,28112307,26488687,1623620,8.415616197968383,7.929574167645314,0.4860420303230691
Ice Princess,2005,1,29825828,30699527,29087739,1611788,1.0292933694917037,0.97525336094609,0.054040008545613555
Jarhead,2005,0,85898385,115661627,74740591,40921036,1.3464936156832286,0.8701047289771513,0.4763888867060772
Junebug,2005,1,1193033,4244757,3194955,1049802,3.557954390197086,2.678010583110442,0.8799438070866439
Just Like Heaven,2005,1,69195921,120123026,57645130,62477896,1.735984206352279,0.833071215281606,0.9029129910706731
King Kong,2005,0,246957858,656785445,260176695,396608750,2.659504136936594,1.0535266911814565,1.6059774457551377
Kingdom of Heaven,2005,0,131233644,261099301,56547877,204551424,1.9895759428885478,0.4308946644810076,1.5586812784075401
Kiss Kiss Bang Bang,2005,0,17895497,15635698,5053494,10582204,0.8737224789006978,0.28238913956958,0.5913333393311178
Lord of War,2005,0,50107391,74138215,28811311,45326904,1.4795864147067646,0.5749912423099418,0.9045951723968226
Madagascar,2005,0,89477485,663994001,230965870,433028131,7.420794191969074,2.5812736019569615,4.839520590012113
Man of the House,2005,1,59651656,26365681,23502402,2863279,0.441994116642797,0.393994124823626,0.04799999181917095
Match Point,2005,1,17895497,104974897,27547047,77427850,5.865995060098079,1.5393284131756722,4.3266666469224075
Me and You and Everyone We Know,2005,1,2386066,10051933,4635094,5416839,4.212764022453696,1.9425673891669384,2.2701966332867576
Memoirs of a Geisha,2005,1,101407816,192687798,68015836,124671962,1.900127678521348,0.6707159140474931,1.2294117644738547
MirrorMask,2005,1,4772133,1149158,1031925,117233,0.24080594568508465,0.21623978208486647,0.024566163600218183
Miss Congeniality 2: Armed &amp; Fabulous,2005,1,71581988,120952557,57835867,63116690,1.6897065921108534,0.8079667611354968,0.8817398309753566
Mr. &amp; Mrs. Smith,2005,0,131233644,570671028,222305354,348365674,4.348511636238646,1.6939661753201032,2.654545460918543
Munich,2005,0,89477485,155427270,56524824,98902446,1.737054522710378,0.6317211977962948,1.105333324914083
North Country,2005,1,35790994,30093356,21861428,8231928,0.8408080535567132,0.6108080708795067,0.22999998267720645
Oliver Twist,2005,0,77547153,31819291,2470676,29348615,0.4103218463739088,0.03186030569039717,0.3784615406835116
Pride and Prejudice,2005,1,33404928,144259786,45779857,98479929,4.318518094096775,1.3704521979511526,2.9480658961456228
Proof,2005,1,23860663,9883481,8989900,893581,0.41421652868572845,0.37676656344377357,0.03744996524195493
Red Eye,2005,1,31018861,114001241,69066839,44934402,3.675223310101554,2.2266078370833795,1.4486154730181744
Rent,2005,1,47721325,37784099,34690477,3093622,0.7917655052536785,0.7269386799297798,0.0648268253238987
Robots,2005,0,95442650,311023751,152946861,158076890,3.25875016043666,1.6025001506140075,1.6562500098226527
Saw II,2005,0,5965166,182444702,103823819,78620883,30.58501674555243,17.40501756363528,13.17999918191715
Serenity,2005,1,46528292,45949095,30439664,15509431,0.9875517244432699,0.6542183839458366,0.33333334049743324
Shopgirl,2005,0,8947748,14028182,12269777,1758405,1.567789124146098,1.37126984354052,0.19651928060557808
Sin City,2005,1,47721325,189398567,88408312,100990255,3.968845521368068,1.8525955010679187,2.1162500203001486
Sisters in Law,2005,1,357910,39742,39742,0,0.11103908803889245,0.11103908803889245,0
Sky High,2005,1,71581988,97384257,76281887,21102370,1.3604575637100216,1.0656575645817492,0.2947999991282723
Son of the Mask,2005,0,119303313,71484662,20303541,51181121,0.5991842154458862,0.17018421776769938,0.42899999767818686
Star Wars: Episode III - Revenge of the Sith,2005,0,137198810,1012883787,453675396,559208391,7.382598923416318,3.306700663074264,4.075898260342054
Stealth,2005,0,164638572,91167710,38316342,52851368,0.5537445380660857,0.2327300433582478,0.321014494707838
Strangers with Candy,2005,1,2386066,2478937,2472734,6203,1.038922225956868,1.0363225493343435,0.002599676622524272
Thank You for Smoking,2005,0,8947748,47741203,29579478,18161725,5.335555158683503,3.305801415059968,2.029753743623535
The 40 Year Old Virgin,2005,0,31018861,211596412,130576566,81019846,6.821540352497147,4.209586096665509,2.6119542558316375
The Adventures of Sharkboy and Lavagirl 3-D,2005,0,59651656,82827477,46740275,36087202,1.388519322917037,0.783553687092945,0.6049656358240918
The Amityville Horror,2005,1,22071113,130250195,77825570,52424625,5.901387709808744,3.526128020820699,2.375259688988045
The Ballad of Jack and Rose,2005,1,1789550,1343663,849790,493873,0.7508384789472213,0.4748623955743064,0.27597608337291496
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,1,214745963,893351507,348020836,545330671,4.1600386546032535,1.6206164304006032,2.5394222242026503
The Constant Gardener,2005,1,30422345,96730885,40061811,56669074,3.1795998960632392,1.3168547986685444,1.8627450973946946
The Descent,2005,1,8351232,68038213,31048038,36990175,8.147086920827968,3.717779364769174,4.429307556058795
The Devil&#39;s Rejects,2005,1,8351232,24982624,20335227,4647397,2.9914896388939978,2.4349972554947583,0.5564923833992398
The Exorcism of Emily Rose,2005,1,21474596,172497916,89563925,82933991,8.032650113650567,4.170691965520562,3.8619581481300043
The Fog,2005,1,21474596,44200119,35207734,8992385,2.058251480027843,1.6395062333186616,0.4187452467091814
The Hitchhiker&#39;s Guide to the Galaxy,2005,0,53686491,124098247,60867491,63230756,2.3115358200631886,1.1337580435271883,1.1777777765360005
The Island,2005,1,143163975,194486964,42733150,151753814,1.3584909471813702,0.29849094368887147,1.0600000034924988
The Jacket,2005,0,34001444,18435915,7517458,10918457,0.5422097661499318,0.22109231596163975,0.321117450188292
The Legend of Zorro,2005,0,95442650,168784763,54372886,114411877,1.768441708188111,0.5696917049138933,1.1987500032742175
The New World,2005,0,35790994,31238857,15165948,16072909,0.8728133395792249,0.42373642933750316,0.4490769102417217
The Ring Two,2005,1,59651656,193201845,90600996,102600849,3.2388345597647783,1.5188345483652625,1.720000011399516
The Skeleton Key,2005,1,47721325,110065560,57155491,52910069,2.3064229670907084,1.1976928762979653,1.108730090792743
The Squid and the Whale,2005,0,1789550,13351738,8795916,4555822,7.46094716548853,4.9151552066161885,2.5457919588723423
The Wedding Date,2005,1,17895497,56281383,37851356,18430027,3.145002510966865,2.1151329856890815,1.0298695252777836
Transamerica,2005,1,1193033,19748472,10755555,8992917,16.553164916645223,9.015303851611817,7.537861065033407
Tristram Shandy: A Cock and Bull Story,2005,0,5666907,3652785,1495363,2157422,0.6445817797962804,0.2638763967716428,0.3807053830246376
V for Vendetta,2005,1,59651656,154177511,84122001,70055510,2.584630860876687,1.4102207154148412,1.174410145461846
Waiting...,2005,1,1342162,22277835,19237114,3040721,16.598469484309643,14.332930003978655,2.2655394803309883
Walk the Line,2005,1,34597961,223941260,142590606,81350654,6.4726721901328235,4.121358654632855,2.3513135354999677
War of the Worlds,2005,0,157480373,723976090,279504224,444471866,4.597246477184811,1.774851168278602,2.822395308906209
Water,2005,1,3579099,9686481,6596452,3090029,2.7064020861116163,1.8430482085016369,0.8633538776099795
White Noise,2005,0,11930331,109871622,66922430,42949192,9.20943618412599,5.609436150598001,3.6000000335279885
"Yours, Mine and Ours",2005,1,53686491,86327778,63660149,22667629,1.6079981461258104,1.1857759338378067,0.4222222122880037
Zathura: A Space Adventure,2005,0,77547153,69846769,33459258,36387511,0.9007006227552932,0.4314698439025866,0.46923077885270653
13 Going on 30,2004,1,36995786,118928779,70464299,48464480,3.214657447742832,1.9046574385525963,1.310000009190236
2046,2004,1,14798315,23680825,1778681,21902144,1.6002379324943414,0.12019483299281034,1.480043099501531
50 First Dates,2004,0,92489466,242105970,148941129,93164841,2.617659939781683,1.6103577568498448,1.0073021829318378
A Cinderella Story,2004,1,23430665,86407246,63433191,22974055,3.6877846190024908,2.7072723288050082,0.98051229019748265
A Home at the End of The World,2004,0,8015754,1274887,1268976,5911,0.1590476703751138,0.15831024754502196,7.374228300918417e-4
A Very Long Engagement,2004,1,67825608,73506419,7606108,65900311,1.0837561382420633,0.11214212779338446,0.9716140104486789
Anchorman: The Legend of Ron Burgundy,2004,0,30829822,110205951,103757037,6448914,3.574654144937976,3.3654763559776635,0.20917778896031253
Around the World in 80 Days,2004,0,135651216,88795016,29601758,59193258,0.6545832659546524,0.21821962878681456,0.4363636371678378
AVP: Alien vs. Predator,2004,0,86323501,212779439,99002076,113777363,2.4649074300172327,1.1468728081359907,1.3180346218812418
Banlieue 13,2004,0,18497893,13821985,1480098,12341887,0.7472194265584734,0.08001441028986382,0.6672050162686096
Before Sunset,2004,0,2466386,13927421,7143667,6783754,5.646894281754762,2.896410780794247,2.750483500960515
Bridget Jones: The Edge of Reason,2004,1,61659644,325432881,49578078,275854803,5.277891014096675,0.8040603997000048,4.473830614396671
Catwoman,2004,1,123319288,101301096,49577287,51723809,0.8214537858830323,0.4020237856060278,0.4194300002770045
Cellular,2004,1,55493679,75811746,39466636,36345110,1.3661329968769957,0.711191557510541,0.6549414393664547
Closer,2004,1,43161751,142404808,41913460,100491348,3.2993287969248515,0.9710787683289308,2.3282500285959205
Collateral,2004,0,73991573,268429281,123529118,144900163,3.6278358482796413,1.6695025256457245,1.9583333226339168
Connie and Carla,2004,1,24663858,9924151,9924151,0,0.4023762624646963,0.4023762624646963,0
Crash,2004,1,9006109,124765870,68238010,56527860,13.853471016173577,7.576858108201888,6.276612907971689
D.E.B.S.,2004,1,4316175,119364,119364,0,0.027655041790474205,0.027655041790474205,0
Dawn of the Dead,2004,1,34529401,127577349,72746991,54830358,3.6947455010876094,2.1068130026350587,1.5879324984525507
Dodgeball: A True Underdog Story,2004,1,36995786,206919534,140986916,65932618,5.593056841662993,3.8108912187998927,1.7821656228631013
Ella Enchanted,2004,1,43161751,28256983,28256983,0,0.6546764750114054,0.6546764750114054,0
Eternal Sunshine of the Spotless Mind,2004,0,24663858,90014995,42380545,47634450,3.649672123477195,1.718325859644505,1.93134626383269
Eulogy,2004,1,12331929,86973,86973,0,0.007052667915944051,0.007052667915944051,0
Finding Neverland,2004,1,30829822,141861709,63727222,78134487,4.601444309344374,2.067064221129788,2.5343800882145864
Flight of the Phoenix,2004,0,92489466,41939879,25908371,16031508,0.4534557373268865,0.2801223979388096,0.1733333393880769
Garden State,2004,1,3082982,44430462,33027761,11402701,14.411521702040426,10.712926964867131,3.6985947371732952
Harold and Kumar Go to White Castle,2004,1,11098736,22475144,22475144,0,2.025018344431294,2.025018344431294,0
Harry Potter and the Prisoner of  Azkaban,2004,1,160315074,982470644,307729658,674740986,6.128373455386984,1.9195303992436794,4.208843056143304
Hellboy,2004,0,73991573,123102194,73527840,49574354,1.6637326253355906,0.9937326241192358,0.6700000012163547
Home on the Range,2004,1,135651216,94317626,61692142,32625484,0.6952951015197681,0.4547850275076045,0.24051007401216368
I Heart Huckabees,2004,1,27130243,24706665,15766017,8940648,0.9106687691665718,0.5811233242547809,0.3295454449117909
"I, Robot",2004,0,129485252,429892298,178567590,251324708,3.3200097413410448,1.3790573616831667,1.940952379657878
In Good Company,2004,0,32063015,78295110,56097638,22197472,2.441913525599511,1.7496058308926967,0.6923076947068141
Kinsey,2004,1,13565122,16032690,12596630,3436060,1.1819053304496634,0.9286042543517117,0.25330107609795177
Kung Fu Hustle,2004,0,24663858,124558238,21093356,103464882,5.0502333414342555,0.8552334350935689,4.194999906340687
Layer Cake,2004,0,8015754,14613600,2885618,11727982,1.8231098409457176,0.3599933331287362,1.4631165078169814
Lemony Snicket&#39;s A Series of Unfortunate Events,2004,1,123319288,248645124,146290116,102355008,2.016271161085523,1.1862711695189159,0.8299999915666072
Maria Full of Grace,2004,1,3946217,17808733,8052286,9756447,4.512862065111979,2.04050765581315,2.4723544092988297
Mean Girls,2004,1,22197472,161490339,106112827,55377512,7.2751680461630945,4.780401434902137,2.494766611260958
Million Dollar Baby,2004,1,36995786,286120974,123926269,162194705,7.733880123536232,3.349740129862358,4.384139993673874
Miracle,2004,0,34529401,79509747,79390606,119141,2.302668007475716,2.2992175856163852,0.003450421859330835
My Summer of Love,2004,1,2096428,6106125,1234321,4871804,2.9126328211605643,0.5887733802448737,2.3238594409156907
Napoleon Dynamite,2004,0,493277,56878201,54927590,1950611,115.3068174676703,111.3524247025505,3.9543927651198008
New York Minute,2004,0,49327715,26163275,17287347,8875928,0.5303970597462299,0.35045910802882313,0.17993795171740673
Primer,2004,0,8632,697797,523811,173986,80.83839202965709,60.68246061167748,20.155931417979613
Raising Helen,2004,1,61659644,53446952,46226886,7220066,0.8668060425389417,0.7497105562270194,0.11709548631192226
Ray,2004,0,49327715,153930950,92866817,61064133,3.1205773468323033,1.8826498855663596,1.2379274612659434
Resident Evil: Apocalypse,2004,1,61659644,159007986,62572303,96435683,2.578801557790376,1.0148015612934775,1.5639999964968985
Saved!,2004,1,6165964,12613378,10958349,1655029,2.0456457416877556,1.777232075957628,0.26841366573012754
Saw,2004,0,1479831,127137678,68053804,59083874,85.91364689616584,45.987551281193596,39.92609561497225
Secret Window,2004,0,49327715,113591309,59141502,54449807,2.3027887871960013,1.1989507724004649,1.1038380147955364
Shark Tale,2004,0,92489466,453599307,199052129,254547178,4.904334802841223,2.152159998415387,2.752174804425836
Shaun of the Dead,2004,1,6165964,37405681,16700976,20704705,6.066477358609294,2.7085750095200036,3.357902349089291
Shrek 2,2004,1,86323501,1155511754,544117065,611394689,13.385830516767387,6.30323212910468,7.082598387662706
Sideways,2004,1,20964279,135496025,88176131,47319894,6.463185545279186,4.206017817259539,2.257167728019647
Sky Captain and the World of Tomorrow,2004,1,86323501,61327735,46565462,14762273,0.7104407755658566,0.5394297203029335,0.17101105526292312
Spanglish,2004,1,92489466,67017030,51848757,15168273,0.7245909496331182,0.560590943405382,0.16400000622773625
Spider-Man 2,2004,0,246638575,966459425,460627734,505831691,3.9185250117504937,1.8676224268648973,2.050902584885596
Team America: World Police,2004,0,24663858,61998567,40417692,21580875,2.51374164577172,1.6387416761805877,0.8749999695911321
The Aviator,2004,0,135651216,264654077,126536475,138117602,1.9509893446145001,0.9328075245562119,1.0181818200582884
The Bourne Supremacy,2004,0,104821395,355883988,217149789,138734199,3.3951464584114723,2.0716170491720702,1.3235294092394019
The Butterfly Effect,2004,0,16031507,118444284,71432302,47011982,7.388218961573607,4.455744678276346,2.9324742832972595
The Chronicles of Riddick,2004,0,147983145,132214001,71170953,61043048,0.8934395940835018,0.48093958943770254,0.41250000464579933
The Day After Tomorrow,2004,1,154149110,686049183,230287423,455761760,4.450555588676444,1.493926387249333,2.956629201427112
The Grudge,2004,1,12331929,230953737,136094379,94859358,18.72811114952089,11.035935983737824,7.692175165783066
The Incredibles,2004,1,113453745,779510522,322407292,457103230,6.87073416571661,2.841750988475524,4.028983177241086
The Life Aquatic with Steve Zissou,2004,0,61659644,42923407,29604924,13318483,0.6961345252009564,0.48013452688763497,0.21599999831332142
The Notebook,2004,0,36995786,126127005,99890827,26236178,3.4092262562011793,2.7000595959766875,0.7091666602244915
The Phantom of the Opera,2004,0,67825608,195122925,63171287,131951638,2.8768326706337817,0.9313781160649529,1.9454545545688289
The Polar Express,2004,0,209642789,393449767,240410531,153039236,1.876762701339563,1.1467627011964623,0.7300000001431005
The Princess Diaries 2: Royal Engagement,2004,1,55493679,150537624,117337605,33200019,2.712698575994574,2.1144318977301904,0.598266678264384
The Stepford Wives,2004,1,123319288,118660249,73344915,45315334,0.9622197056473437,0.5947562314826209,0.3674634741647227
The Terminal,2004,0,92489466,269667169,95047057,174620112,2.9156527836370034,1.0276527815610914,1.888000002075912
The Village,2004,1,88398934,317721828,140827568,176894260,3.5941816673943148,1.593091247005309,2.001090420389006
The Whole Ten Yards,2004,0,36995786,32462531,20130602,12331929,0.8774656389243899,0.5441322965810215,0.33333334234336853
Troy,2004,0,184978932,597064223,164382856,432681367,3.2277417570991274,0.8886571796187038,2.3390845774804236
Van Helsing,2004,1,209642789,370143515,148168797,221974718,1.765591446124102,0.7067679155899801,1.058823530534122
Vera Drake,2004,1,13565122,16467879,4629167,11838712,1.2139867964327928,0.3412550952361505,0.8727317011966423
White Chicks,2004,1,24663858,137438109,85274051,52164058,5.572449735965882,3.4574498036762944,2.1149999322895874
Wimbledon,2004,1,43161751,51382801,20794820,30587981,1.1904707248786084,0.48178814617599736,0.708682578702611
2 Fast 2 Furious,2003,0,96222609,299075134,160945047,138130087,3.108158644918888,1.6726323332180693,1.4355263117008186
21 grams,2003,0,25321739,75544402,20572268,54972134,2.9833812756698896,0.8124350385255926,2.1709462371442974
Big Fish,2003,0,88626087,156276743,84109786,72166957,1.7633266715250555,0.949040952242425,0.8142857192826306
Bon voyage,2003,1,25321739,10586685,2980024,7606661,0.41808680675525484,0.11768638796885159,0.3004004187864033
Bruce Almighty,2003,1,102553043,612120077,307285628,304834449,5.968814372480395,2.9963579725274463,2.972456399952949
Charlie&#39;s Angels: Full Throttle,2003,1,151930435,287654957,127639706,160015251,1.8933333337721308,0.8401194006980892,1.0532139330740413
Cold Mountain,2003,1,101286957,204640944,121079205,83561739,2.0204076621632536,1.1954076673465468,0.8249999948167067
Cradle 2 the Grave,2003,0,31652174,71451544,43879701,27571843,2.2573976751170393,1.3863092310815681,0.8710884440354713
Daddy Day Care,2003,1,75965217,207999839,131861413,76138426,2.738093132808401,1.7358130234788904,1.0022801093295106
Daredevil,2003,0,101286957,231418562,129829011,101589551,2.284781465001461,1.281793972742216,1.0029874922592452
Darkness Falls,2003,0,8862609,41198066,41198066,0,4.648525733223704,4.648525733223704,0
Dreamcatcher,2003,0,86093913,95824131,42648478,53175653,1.1130186520851943,0.49537158335456305,0.6176470687306314
Final Destination 2,2003,1,32918261,114450037,59375255,55074782,3.4767947492730555,1.8037178513166294,1.6730768979564261
Finding Nemo,2003,0,119012174,1147664217,481783272,665880945,9.64325058880111,4.048184784860749,5.59506580394036
Freaky Friday,2003,1,32918261,203615191,139551191,64064e3,6.185478358045706,4.239324519603268,1.9461538384424377
Girl with a Pearl Earring,2003,1,15193043,54798208,14730114,40068094,3.60679608423408,0.9695301987890115,2.6372658854450686
Goodbye Lenin!,2003,1,8102957,100507729,5145199,95362530,12.403833440063917,0.6349779469396172,11.7688554931243
Holes,2003,0,25321739,91644342,85313907,6330435,3.6191962171318486,3.3691962072589092,0.25000000987293963
Hollywood Homicide,2003,0,94956522,64706900,38245683,26461217,0.6814371318275537,0.40277047004733385,0.2786666617802198
House of Sand and Fog,2003,1,20890435,20457336,16466075,3991261,0.9792680717275634,0.7882112076651347,0.19105686406242858
How to Lose a Guy in 10 Days,2003,0,63304348,224198644,133961521,90237123,3.54159944906154,2.116150394598488,1.425449054463052
Hulk,2003,0,173453913,310481535,167347872,143133663,1.7899944119450335,0.9647973291902616,0.8251970827547719
Identity,2003,0,35450435,104051689,66002713,38048976,2.9351315153114483,1.8618308350800208,1.0733006802314273
In the Cut,2003,1,15193043,29998216,5972708,24025508,1.9744705520809755,0.3931212463493982,1.5813493057315773
Jeepers Creepers II,2003,1,31652174,45102830,45102830,0,1.4249520427885933,1.4249520427885933,0
Kill Bill: Vol. 1,2003,1,69634783,228019903,88750338,139269565,3.274511575630242,1.2745115899908814,1.9999999856393607
Lara Croft Tomb Raider: The Cradle of Life,2003,0,113947826,198084062,83123367,114960695,1.73837508755981,0.7294862036244553,1.0088888839353547
"Legally Blonde 2: Red, White &amp; Blonde",2003,1,31652174,158690184,114756967,43933217,5.013563491720979,3.6255635078968034,1.3879999838241759
Les triplettes de Belleville,2003,1,2532174,18282439,9244066,9038373,7.220056362635427,3.6506440710630472,3.5694122915723803
Lost In Translation,2003,0,5064348,142498954,56449060,86049894,28.137670239090994,11.146362769699081,16.991307469391913
Love Actually,2003,1,56973913,313948928,75297075,238651853,5.510397855242978,1.3216061708803466,4.188791684362631
Master and Commander: The Far Side of the World,2003,0,170921739,269565280,118918972,150646308,1.5771269446304896,0.6957510068394518,0.8813759377910378
Mona Lisa Smile,2003,1,82295652,178778023,80780273,97997750,2.1723872240540727,0.9815861596187366,1.1908010644353362
Monster,2003,1,6330435,73437720,43641017,29796703,11.600738337886733,6.893841734414775,4.706896603471957
Mystic River,2003,1,37982609,198566990,114118990,84448e3,5.227839667359343,3.0045063518411808,2.2233333155181625
Peter Pan,2003,1,126608696,120601727,61301208,59300519,0.9525548466275966,0.48417849592258655,0.46837635070501005
Pirates of the Caribbean: The Curse of the Black Pearl,2003,0,158260870,803907108,386677167,417229941,5.07963281131969,2.443289784771182,2.6363430265485084
Pride and Prejudice,2003,1,35450435,153093346,48583127,104510219,4.318518122556183,1.3704522102479137,2.948065912308269
S.W.A.T.,2003,1,88626087,262275924,147977201,114298723,2.9593535366172716,1.6696799555191915,1.2896735810980802
Scary Movie 3,2003,1,56973913,196496696,139269669,57227027,3.448888897625831,2.444446267891061,1.00444262973477
Secondhand Lions,2003,0,37982609,60648814,53265467,7383347,1.5967521872970865,1.4023646190286718,0.19438756826841463
Shanghai Knights,2003,0,63304348,111816793,76560557,35256236,1.7663366977573167,1.2094043998368011,0.5569322979205157
Shattered Glass,2003,0,7596522,3713077,2795488,917589,0.4887864472715277,0.36799577490857,0.12079067236295768
Sinbad: Legend of the Seven Seas,2003,0,75965217,102259164,33530353,68728811,1.346131401164825,0.44139086708591907,0.9047405340789061
Something&#39;s Gotta Give,2003,0,101286957,337646706,157862359,179784347,3.33356550537894,1.558565521916114,1.7749999834628263
Spy Kids 3-D: Game Over,2003,1,50643478,212515222,141498677,71016545,4.196299906574347,2.79401578619857,1.4022841203757768
Swimming Pool,2003,1,9875478,28412666,12825598,15587068,2.8770927341441093,1.2987318689788991,1.5783608651652101
Terminator 3: Rise of the Machines,2003,1,215234783,548289460,190366677,357922783,2.547401736642167,0.8844605613768292,1.662941175265338
The Core,2003,1,107617391,93858357,39389560,54468797,0.8721486009635747,0.36601482003963465,0.5061337809239401
The Italian Job,2003,0,75965217,223164081,134364760,88799321,2.93771399349784,1.768766881821716,1.168947111676124
