"","dis_id","sch_id","stud_nm","mathn","readn","female","nonwhite","sch_size","sch_ses","dis_size","dis_ses"
"18157","30,170.00","231,190","66,381",58,71,1,0,1.69,-32.14,1.7,-7.44
"18158","30,170.00","231,190","66,382",60,71,1,0,1.69,-32.14,1.7,-7.44
"18159","30,170.00","231,190","66,383",69,77,1,0,1.69,-32.14,1.7,-7.44
"18160","30,170.00","231,190","66,384",62,64,1,0,1.69,-32.14,1.7,-7.44
"18161","30,170.00","231,190","66,385",76,83,0,0,1.69,-32.14,1.7,-7.44
"18162","30,170.00","231,190","66,386",42,56,0,0,1.69,-32.14,1.7,-7.44
"18163","30,170.00","231,190","66,387",80,83,0,0,1.69,-32.14,1.7,-7.44
"18164","30,170.00","231,190","66,388",58,36,1,0,1.69,-32.14,1.7,-7.44
"18165","30,170.00","231,190","66,389",38,45,0,0,1.69,-32.14,1.7,-7.44
"18166","30,170.00","231,190","66,390",67,87,0,0,1.69,-32.14,1.7,-7.44
"18167","30,170.00","231,190","66,391",63,99,0,0,1.69,-32.14,1.7,-7.44
"18168","30,170.00","231,190","66,392",64,73,0,0,1.69,-32.14,1.7,-7.44
"18169","30,170.00","231,190","66,393",70,78,1,0,1.69,-32.14,1.7,-7.44
"18170","30,170.00","231,190","66,394",49,82,1,0,1.69,-32.14,1.7,-7.44
"18171","30,170.00","231,190","66,395",43,42,1,0,1.69,-32.14,1.7,-7.44
"18172","30,170.00","231,190","66,396",56,58,1,0,1.69,-32.14,1.7,-7.44
"18173","30,170.00","231,190","66,397",79,66,0,0,1.69,-32.14,1.7,-7.44
"18174","30,170.00","231,190","66,398",34,48,1,0,1.69,-32.14,1.7,-7.44
"18175","30,170.00","231,190","66,399",63,53,1,0,1.69,-32.14,1.7,-7.44
"18176","30,170.00","231,190","66,400",99,94,1,0,1.69,-32.14,1.7,-7.44
"18177","30,170.00","231,190","66,401",24,26,0,0,1.69,-32.14,1.7,-7.44
"18178","30,170.00","231,190","66,402",80,77,0,0,1.69,-32.14,1.7,-7.44
"18179","30,170.00","231,190","66,403",54,68,0,0,1.69,-32.14,1.7,-7.44
"18180","30,170.00","231,190","66,404",64,46,1,0,1.69,-32.14,1.7,-7.44
"18181","30,170.00","231,190","66,405",76,45,1,0,1.69,-32.14,1.7,-7.44
"18182","30,170.00","231,190","66,406",58,47,0,0,1.69,-32.14,1.7,-7.44
"18183","30,170.00","231,190","66,407",60,62,1,0,1.69,-32.14,1.7,-7.44
"18184","30,170.00","231,190","66,408",73,75,0,0,1.69,-32.14,1.7,-7.44
"18185","30,170.00","231,190","66,409",72,71,1,0,1.69,-32.14,1.7,-7.44
"18186","30,170.00","231,190","66,410",98,85,1,0,1.69,-32.14,1.7,-7.44
"18187","30,170.00","231,190","66,411",71,55,1,0,1.69,-32.14,1.7,-7.44
"18188","30,170.00","231,190","66,412",34,39,1,0,1.69,-32.14,1.7,-7.44
"18189","30,170.00","231,190","66,413",64,74,0,0,1.69,-32.14,1.7,-7.44
"18190","30,170.00","231,190","66,414",57,53,0,0,1.69,-32.14,1.7,-7.44
"18191","30,170.00","231,190","66,415",56,68,1,0,1.69,-32.14,1.7,-7.44
"18192","30,170.00","231,190","66,416",1,37,1,1,1.69,-32.14,1.7,-7.44
"18193","30,170.00","231,190","66,417",67,41,1,0,1.69,-32.14,1.7,-7.44
"18194","30,170.00","231,190","66,418",36,31,1,0,1.69,-32.14,1.7,-7.44
"18195","30,170.00","231,190","66,419",48,68,0,0,1.69,-32.14,1.7,-7.44
"18196","30,170.00","231,190","66,420",55,59,1,0,1.69,-32.14,1.7,-7.44
"18197","30,170.00","231,190","66,421",51,53,0,NA,1.69,-32.14,1.7,-7.44
"18198","30,170.00","231,190","66,422",63,55,1,0,1.69,-32.14,1.7,-7.44
"18199","30,170.00","231,190","66,423",76,60,1,0,1.69,-32.14,1.7,-7.44
"18200","30,170.00","231,190","66,424",70,64,0,0,1.69,-32.14,1.7,-7.44
"18201","30,170.00","231,190","66,425",25,1,1,0,1.69,-32.14,1.7,-7.44
"18202","30,170.00","231,190","66,426",39,62,0,0,1.69,-32.14,1.7,-7.44
"18203","30,170.00","231,190","66,427",55,70,1,0,1.69,-32.14,1.7,-7.44
"18204","30,170.00","231,190","66,428",72,60,1,0,1.69,-32.14,1.7,-7.44
"18205","30,170.00","231,190","66,429",48,34,0,0,1.69,-32.14,1.7,-7.44
"18206","30,170.00","231,190","66,430",41,43,0,0,1.69,-32.14,1.7,-7.44
"18207","30,170.00","231,190","66,431",67,70,1,0,1.69,-32.14,1.7,-7.44
"18208","30,170.00","231,190","66,432",46,33,1,0,1.69,-32.14,1.7,-7.44
"18209","30,170.00","231,190","66,433",62,69,0,0,1.69,-32.14,1.7,-7.44
"18210","30,170.00","231,190","66,434",47,53,0,0,1.69,-32.14,1.7,-7.44
"18211","30,170.00","231,190","66,435",99,99,1,0,1.69,-32.14,1.7,-7.44
"18212","30,170.00","231,190","66,436",67,73,0,1,1.69,-32.14,1.7,-7.44
"18213","30,170.00","231,190","66,437",46,57,1,0,1.69,-32.14,1.7,-7.44
"18214","30,170.00","231,190","66,438",40,58,1,0,1.69,-32.14,1.7,-7.44
"18215","30,170.00","231,190","66,439",38,48,0,0,1.69,-32.14,1.7,-7.44
"18216","30,170.00","231,190","66,440",75,73,1,0,1.69,-32.14,1.7,-7.44
"18217","30,170.00","231,190","66,441",78,77,0,0,1.69,-32.14,1.7,-7.44
"18218","30,170.00","231,190","66,442",58,48,0,0,1.69,-32.14,1.7,-7.44
"18219","30,170.00","231,190","66,443",98,66,1,0,1.69,-32.14,1.7,-7.44
"18220","30,170.00","231,190","66,444",41,45,0,0,1.69,-32.14,1.7,-7.44
"18221","30,170.00","231,190","66,445",13,1,1,0,1.69,-32.14,1.7,-7.44
"18222","30,170.00","231,190","66,446",66,68,1,0,1.69,-32.14,1.7,-7.44
"18223","30,170.00","231,190","66,447",28,32,1,0,1.69,-32.14,1.7,-7.44
"18224","30,170.00","231,190","66,448",54,50,0,0,1.69,-32.14,1.7,-7.44
"18225","30,170.00","231,190","66,449",75,79,0,0,1.69,-32.14,1.7,-7.44
"18226","30,170.00","231,190","66,450",59,56,0,0,1.69,-32.14,1.7,-7.44
"18227","30,170.00","231,190","66,451",84,83,0,0,1.69,-32.14,1.7,-7.44
"18228","30,170.00","231,190","66,452",74,87,0,0,1.69,-32.14,1.7,-7.44
"18229","30,170.00","231,190","66,453",70,64,1,0,1.69,-32.14,1.7,-7.44
"18230","30,170.00","231,190","66,454",68,60,0,0,1.69,-32.14,1.7,-7.44
"18231","30,170.00","231,190","66,455",33,24,1,0,1.69,-32.14,1.7,-7.44
"18232","30,170.00","231,190","66,456",45,60,0,0,1.69,-32.14,1.7,-7.44
"18233","30,170.00","231,190","66,457",60,57,1,0,1.69,-32.14,1.7,-7.44
"18234","30,170.00","231,190","66,458",61,79,1,1,1.69,-32.14,1.7,-7.44
"18235","30,170.00","231,190","66,459",43,25,0,0,1.69,-32.14,1.7,-7.44
"18236","30,170.00","231,190","66,460",67,77,0,0,1.69,-32.14,1.7,-7.44
"18237","30,170.00","231,190","66,461",67,58,1,0,1.69,-32.14,1.7,-7.44
"18238","30,170.00","231,190","66,462",44,64,1,0,1.69,-32.14,1.7,-7.44
"18239","30,170.00","231,190","66,463",58,73,1,0,1.69,-32.14,1.7,-7.44
"18240","30,170.00","231,190","66,464",43,56,0,1,1.69,-32.14,1.7,-7.44
"18241","30,170.00","231,190","66,465",18,30,1,0,1.69,-32.14,1.7,-7.44
"18242","30,170.00","231,190","66,466",60,52,0,1,1.69,-32.14,1.7,-7.44
"18243","30,170.00","231,190","66,467",63,36,0,1,1.69,-32.14,1.7,-7.44
"18244","30,170.00","231,190","66,468",26,16,1,0,1.69,-32.14,1.7,-7.44
"18245","30,170.00","231,190","66,469",61,55,1,0,1.69,-32.14,1.7,-7.44
"18246","30,170.00","231,190","66,470",60,47,0,0,1.69,-32.14,1.7,-7.44
"18247","30,170.00","231,190","66,471",30,32,0,0,1.69,-32.14,1.7,-7.44
"18248","30,170.00","231,190","66,472",23,42,0,0,1.69,-32.14,1.7,-7.44
"18249","30,170.00","231,190","66,473",53,61,0,0,1.69,-32.14,1.7,-7.44
"18250","30,170.00","231,190","66,474",28,10,1,NA,1.69,-32.14,1.7,-7.44
"18251","30,170.00","231,190","66,475",57,50,0,0,1.69,-32.14,1.7,-7.44
"18252","30,170.00","231,190","66,476",50,66,0,0,1.69,-32.14,1.7,-7.44
"18253","30,170.00","231,190","66,477",65,48,0,0,1.69,-32.14,1.7,-7.44
"18254","30,170.00","231,190","66,478",21,27,1,0,1.69,-32.14,1.7,-7.44
"18255","30,170.00","231,190","66,479",71,72,1,0,1.69,-32.14,1.7,-7.44
"18256","30,170.00","231,190","66,480",60,63,1,1,1.69,-32.14,1.7,-7.44
"18257","30,170.00","231,190","66,481",98,69,0,0,1.69,-32.14,1.7,-7.44
"18258","30,170.00","231,190","66,482",52,57,0,0,1.69,-32.14,1.7,-7.44
"18259","30,170.00","231,190","66,483",32,29,0,0,1.69,-32.14,1.7,-7.44
"18260","30,170.00","231,190","66,484",41,62,0,0,1.69,-32.14,1.7,-7.44
"18261","30,170.00","231,190","66,485",43,53,1,0,1.69,-32.14,1.7,-7.44
"18262","30,170.00","231,190","66,486",41,27,1,0,1.69,-32.14,1.7,-7.44
"18263","30,170.00","231,190","66,487",67,39,1,0,1.69,-32.14,1.7,-7.44
"18264","30,170.00","231,190","66,488",43,21,0,0,1.69,-32.14,1.7,-7.44
"18265","30,170.00","231,190","66,489",47,49,1,0,1.69,-32.14,1.7,-7.44
"18266","30,170.00","231,190","66,490",70,73,0,0,1.69,-32.14,1.7,-7.44
"18267","30,170.00","231,190","66,491",43,53,0,0,1.69,-32.14,1.7,-7.44
"18268","30,170.00","231,190","66,492",45,61,0,0,1.69,-32.14,1.7,-7.44
"18269","30,170.00","231,190","66,493",60,58,0,0,1.69,-32.14,1.7,-7.44
"18270","30,170.00","231,190","66,494",73,81,0,0,1.69,-32.14,1.7,-7.44
"18271","30,170.00","231,190","66,495",74,76,0,0,1.69,-32.14,1.7,-7.44
"18272","30,170.00","231,190","66,496",62,81,1,0,1.69,-32.14,1.7,-7.44
"18273","30,170.00","231,190","66,497",33,48,1,0,1.69,-32.14,1.7,-7.44
"18274","30,170.00","231,190","66,498",53,52,0,0,1.69,-32.14,1.7,-7.44
"18275","30,170.00","231,190","66,499",69,50,0,0,1.69,-32.14,1.7,-7.44
"18276","30,170.00","231,190","66,500",90,80,0,1,1.69,-32.14,1.7,-7.44
"18277","30,170.00","231,190","66,501",73,67,1,0,1.69,-32.14,1.7,-7.44
"18278","30,170.00","231,190","66,502",29,47,0,0,1.69,-32.14,1.7,-7.44
"18279","30,170.00","231,190","66,503",98,95,0,0,1.69,-32.14,1.7,-7.44
"18280","30,170.00","231,190","66,504",55,68,0,0,1.69,-32.14,1.7,-7.44
"18281","30,170.00","231,190","66,505",30,60,0,0,1.69,-32.14,1.7,-7.44
"18282","30,170.00","231,190","66,506",23,24,1,0,1.69,-32.14,1.7,-7.44
"18283","30,170.00","231,190","66,507",54,55,0,0,1.69,-32.14,1.7,-7.44
"18284","30,170.00","231,190","66,508",51,70,0,NA,1.69,-32.14,1.7,-7.44
"18285","30,170.00","231,190","66,509",57,37,1,0,1.69,-32.14,1.7,-7.44
"18286","30,170.00","231,190","66,510",52,64,0,0,1.69,-32.14,1.7,-7.44
"18287","30,170.00","231,190","66,511",61,48,1,0,1.69,-32.14,1.7,-7.44
"18288","30,170.00","231,190","66,512",24,65,0,0,1.69,-32.14,1.7,-7.44
"18289","30,170.00","231,190","66,513",60,60,0,0,1.69,-32.14,1.7,-7.44
"18290","30,170.00","231,190","66,514",28,42,0,0,1.69,-32.14,1.7,-7.44
"18291","30,170.00","231,190","66,515",39,66,0,0,1.69,-32.14,1.7,-7.44
"18292","30,170.00","231,190","66,516",80,72,1,0,1.69,-32.14,1.7,-7.44
"18293","30,170.00","231,190","66,517",51,66,1,0,1.69,-32.14,1.7,-7.44
"18294","30,170.00","231,190","66,518",75,74,0,0,1.69,-32.14,1.7,-7.44
"18295","30,170.00","231,190","66,519",43,72,0,0,1.69,-32.14,1.7,-7.44
"18296","30,170.00","231,190","66,520",71,78,0,0,1.69,-32.14,1.7,-7.44
"18297","30,170.00","231,190","66,521",36,69,1,0,1.69,-32.14,1.7,-7.44
"18298","30,170.00","231,190","66,522",80,70,1,0,1.69,-32.14,1.7,-7.44
"18299","30,170.00","231,190","66,523",9,23,0,0,1.69,-32.14,1.7,-7.44
"18300","30,170.00","231,190","66,524",50,50,1,0,1.69,-32.14,1.7,-7.44
"18301","30,170.00","231,190","66,525",58,76,1,0,1.69,-32.14,1.7,-7.44
"18302","30,170.00","231,190","66,526",60,56,1,0,1.69,-32.14,1.7,-7.44
"18303","30,170.00","231,190","66,527",21,19,0,0,1.69,-32.14,1.7,-7.44
"18304","30,170.00","231,190","66,528",49,53,0,0,1.69,-32.14,1.7,-7.44
"18305","30,170.00","231,190","66,529",66,62,0,0,1.69,-32.14,1.7,-7.44
"18306","30,170.00","231,190","66,530",50,58,0,0,1.69,-32.14,1.7,-7.44
"18307","30,170.00","231,190","66,531",60,54,1,0,1.69,-32.14,1.7,-7.44
"18308","30,170.00","231,190","66,532",58,72,0,0,1.69,-32.14,1.7,-7.44
"18309","30,170.00","231,190","66,533",66,80,1,0,1.69,-32.14,1.7,-7.44
"18310","30,170.00","231,190","66,534",74,66,0,0,1.69,-32.14,1.7,-7.44
"18311","30,170.00","231,190","66,535",41,60,0,0,1.69,-32.14,1.7,-7.44
"18312","30,170.00","231,190","66,536",25,56,0,0,1.69,-32.14,1.7,-7.44
"18313","30,170.00","231,190","66,537",73,70,0,0,1.69,-32.14,1.7,-7.44
"18314","30,170.00","231,190","66,538",58,52,1,0,1.69,-32.14,1.7,-7.44
"18315","30,170.00","231,190","66,539",39,13,1,0,1.69,-32.14,1.7,-7.44
"18316","30,170.00","231,190","66,540",63,68,0,0,1.69,-32.14,1.7,-7.44
"18317","30,170.00","231,190","66,541",64,38,1,0,1.69,-32.14,1.7,-7.44
"18318","30,170.00","231,190","66,542",50,74,0,0,1.69,-32.14,1.7,-7.44
"18319","30,170.00","231,190","66,543",83,88,1,0,1.69,-32.14,1.7,-7.44
"18320","30,170.00","231,190","66,544",64,52,0,0,1.69,-32.14,1.7,-7.44
"18321","30,170.00","231,190","66,545",61,74,0,0,1.69,-32.14,1.7,-7.44
"18322","30,170.00","231,190","66,546",69,76,0,1,1.69,-32.14,1.7,-7.44
"18323","30,170.00","231,190","66,547",76,66,1,1,1.69,-32.14,1.7,-7.44
"18324","30,170.00","231,190","66,548",77,73,1,0,1.69,-32.14,1.7,-7.44
"18325","30,170.00","231,190","66,549",85,63,1,0,1.69,-32.14,1.7,-7.44
"18326","30,170.00","231,190","66,550",68,65,0,0,1.69,-32.14,1.7,-7.44
"18327","30,170.00","231,190","66,551",69,35,1,1,1.69,-32.14,1.7,-7.44
"18328","30,170.00","231,190","66,552",81,61,0,0,1.69,-32.14,1.7,-7.44
"18329","30,170.00","231,190","66,553",73,52,1,0,1.69,-32.14,1.7,-7.44
"18330","30,170.00","231,190","66,554",25,20,1,0,1.69,-32.14,1.7,-7.44
"18331","30,170.00","231,190","66,555",78,51,1,0,1.69,-32.14,1.7,-7.44
"18332","30,170.00","231,190","66,556",36,47,0,0,1.69,-32.14,1.7,-7.44
"18333","30,170.00","231,190","66,557",81,67,0,0,1.69,-32.14,1.7,-7.44
"18334","30,170.00","231,190","66,558",73,57,1,0,1.69,-32.14,1.7,-7.44
"18335","30,170.00","231,190","66,559",34,53,0,0,1.69,-32.14,1.7,-7.44
"18336","30,170.00","231,190","66,560",50,73,0,1,1.69,-32.14,1.7,-7.44
"18337","30,170.00","231,190","66,561",58,58,1,1,1.69,-32.14,1.7,-7.44
"18338","30,170.00","231,190","66,562",64,83,0,0,1.69,-32.14,1.7,-7.44
"18339","30,170.00","231,190","66,563",43,53,0,0,1.69,-32.14,1.7,-7.44
"18340","30,170.00","231,190","66,564",62,59,0,0,1.69,-32.14,1.7,-7.44
"18341","30,170.00","231,190","66,565",35,36,1,0,1.69,-32.14,1.7,-7.44
"18342","30,170.00","231,190","66,566",50,56,1,0,1.69,-32.14,1.7,-7.44
"18343","30,170.00","231,190","66,567",60,58,1,0,1.69,-32.14,1.7,-7.44
"18344","30,170.00","231,190","66,568",36,40,1,0,1.69,-32.14,1.7,-7.44
"18345","30,170.00","231,190","66,569",77,50,1,0,1.69,-32.14,1.7,-7.44
"18346","30,170.00","231,190","66,570",44,53,1,0,1.69,-32.14,1.7,-7.44
"18347","30,170.00","231,190","66,571",59,70,1,0,1.69,-32.14,1.7,-7.44
"18348","30,170.00","231,190","66,572",45,67,0,0,1.69,-32.14,1.7,-7.44
"18349","30,170.00","231,190","66,573",29,32,0,0,1.69,-32.14,1.7,-7.44
"18350","30,170.00","231,190","66,574",83,55,1,0,1.69,-32.14,1.7,-7.44
"18351","30,170.00","231,190","66,575",99,76,0,0,1.69,-32.14,1.7,-7.44
"18352","30,170.00","231,190","66,576",76,68,0,0,1.69,-32.14,1.7,-7.44
"18353","30,170.00","231,190","66,577",93,70,1,0,1.69,-32.14,1.7,-7.44
"18354","30,170.00","231,190","66,578",18,28,0,0,1.69,-32.14,1.7,-7.44
"18355","30,170.00","231,190","66,579",96,59,0,0,1.69,-32.14,1.7,-7.44
"18356","30,170.00","231,190","66,580",59,56,1,0,1.69,-32.14,1.7,-7.44
"18357","30,170.00","231,190","66,581",50,77,0,0,1.69,-32.14,1.7,-7.44
"18358","30,170.00","231,190","66,582",67,57,1,0,1.69,-32.14,1.7,-7.44
"18359","30,170.00","231,190","66,583",44,56,0,0,1.69,-32.14,1.7,-7.44
"18360","30,170.00","231,190","66,584",26,49,0,0,1.69,-32.14,1.7,-7.44
"18361","30,170.00","231,190","66,585",30,56,0,0,1.69,-32.14,1.7,-7.44
"18362","30,170.00","231,190","66,586",40,32,1,0,1.69,-32.14,1.7,-7.44
"18363","30,170.00","231,190","66,587",36,39,0,0,1.69,-32.14,1.7,-7.44
"18364","30,170.00","231,190","66,588",23,53,1,0,1.69,-32.14,1.7,-7.44
"18365","30,170.00","231,190","66,589",21,52,0,0,1.69,-32.14,1.7,-7.44
"18366","30,170.00","231,190","66,590",16,20,1,0,1.69,-32.14,1.7,-7.44
"18367","30,170.00","231,190","66,591",63,60,1,0,1.69,-32.14,1.7,-7.44
"18368","30,170.00","231,190","66,592",40,32,1,0,1.69,-32.14,1.7,-7.44
"18369","30,170.00","231,190","66,593",65,53,1,0,1.69,-32.14,1.7,-7.44
"18370","30,170.00","231,190","66,594",75,63,0,0,1.69,-32.14,1.7,-7.44
"18371","30,170.00","231,190","66,595",60,50,0,0,1.69,-32.14,1.7,-7.44
"18372","30,170.00","231,190","66,596",67,48,0,0,1.69,-32.14,1.7,-7.44
"18373","30,170.00","231,190","66,597",58,74,0,NA,1.69,-32.14,1.7,-7.44
"18374","30,170.00","231,190","66,598",74,78,0,0,1.69,-32.14,1.7,-7.44
"18375","30,170.00","231,190","66,599",77,56,0,0,1.69,-32.14,1.7,-7.44
"18376","30,170.00","231,190","66,600",79,63,0,0,1.69,-32.14,1.7,-7.44
"18377","30,170.00","231,190","66,601",68,64,0,0,1.69,-32.14,1.7,-7.44
"18378","30,170.00","231,190","66,602",53,53,0,0,1.69,-32.14,1.7,-7.44
"18379","30,170.00","231,190","66,603",30,21,1,0,1.69,-32.14,1.7,-7.44
"18380","30,170.00","231,190","66,604",36,40,1,1,1.69,-32.14,1.7,-7.44
"18381","30,170.00","231,190","66,605",64,53,1,0,1.69,-32.14,1.7,-7.44
"18382","30,170.00","231,190","66,606",60,33,1,0,1.69,-32.14,1.7,-7.44
"18383","30,170.00","231,190","66,607",54,37,1,0,1.69,-32.14,1.7,-7.44
"18384","30,170.00","231,190","66,608",73,78,0,0,1.69,-32.14,1.7,-7.44
"18385","30,170.00","231,190","66,609",73,80,0,0,1.69,-32.14,1.7,-7.44
"18386","30,170.00","231,190","66,610",59,61,0,0,1.69,-32.14,1.7,-7.44
"18387","30,170.00","231,190","66,611",54,58,0,0,1.69,-32.14,1.7,-7.44
"18388","30,170.00","231,190","66,612",43,24,1,NA,1.69,-32.14,1.7,-7.44
"18389","30,170.00","231,190","66,613",58,60,0,0,1.69,-32.14,1.7,-7.44
"18390","30,170.00","231,190","66,614",61,65,0,0,1.69,-32.14,1.7,-7.44
"18391","30,170.00","231,190","66,615",62,65,1,0,1.69,-32.14,1.7,-7.44
"18392","30,170.00","231,190","66,616",54,66,0,0,1.69,-32.14,1.7,-7.44
"18393","30,170.00","231,190","66,617",54,60,1,1,1.69,-32.14,1.7,-7.44
"18394","30,170.00","231,190","66,618",67,77,1,1,1.69,-32.14,1.7,-7.44
"18395","30,170.00","231,190","66,619",51,52,0,0,1.69,-32.14,1.7,-7.44
"18396","30,170.00","231,190","66,620",48,50,1,0,1.69,-32.14,1.7,-7.44
"18397","30,170.00","231,190","66,621",58,51,0,0,1.69,-32.14,1.7,-7.44
"18398","30,170.00","231,190","66,622",55,69,1,0,1.69,-32.14,1.7,-7.44
"18399","30,170.00","231,190","66,623",77,64,1,0,1.69,-32.14,1.7,-7.44
"18400","30,170.00","231,190","66,624",71,64,0,NA,1.69,-32.14,1.7,-7.44
"18401","30,170.00","231,190","66,625",41,54,0,0,1.69,-32.14,1.7,-7.44
"18402","30,170.00","231,190","66,626",78,76,1,0,1.69,-32.14,1.7,-7.44
"18403","30,170.00","231,190","66,627",77,65,1,0,1.69,-32.14,1.7,-7.44
"18404","30,170.00","231,190","66,628",46,27,1,0,1.69,-32.14,1.7,-7.44
"18405","30,170.00","231,190","66,629",78,78,0,0,1.69,-32.14,1.7,-7.44
"18406","30,170.00","231,190","66,630",43,15,1,0,1.69,-32.14,1.7,-7.44
"18407","30,170.00","231,190","66,631",60,70,0,0,1.69,-32.14,1.7,-7.44
"18408","30,170.00","231,190","66,632",52,56,1,0,1.69,-32.14,1.7,-7.44
"18409","30,170.00","231,190","66,633",58,40,1,0,1.69,-32.14,1.7,-7.44
"18410","30,170.00","231,190","66,634",51,72,0,0,1.69,-32.14,1.7,-7.44
"18411","30,170.00","231,190","66,635",50,39,1,1,1.69,-32.14,1.7,-7.44
"18412","30,170.00","231,190","66,636",88,58,1,0,1.69,-32.14,1.7,-7.44
"18413","30,170.00","231,190","66,637",79,67,0,0,1.69,-32.14,1.7,-7.44
"18414","30,170.00","231,190","66,638",78,94,0,0,1.69,-32.14,1.7,-7.44
"18415","30,170.00","231,190","66,639",78,79,1,0,1.69,-32.14,1.7,-7.44
"18416","30,170.00","231,190","66,640",51,48,1,0,1.69,-32.14,1.7,-7.44
"18417","30,170.00","231,190","66,641",99,82,1,0,1.69,-32.14,1.7,-7.44
"18418","30,170.00","231,190","66,642",19,55,1,0,1.69,-32.14,1.7,-7.44
"18419","30,170.00","231,190","66,643",69,52,1,0,1.69,-32.14,1.7,-7.44
"18420","30,170.00","231,190","66,644",16,45,1,NA,1.69,-32.14,1.7,-7.44
"18421","30,170.00","231,190","66,645",43,47,0,0,1.69,-32.14,1.7,-7.44
"18422","30,170.00","231,190","66,646",99,88,0,0,1.69,-32.14,1.7,-7.44
"18423","30,170.00","231,190","66,647",27,24,0,0,1.69,-32.14,1.7,-7.44
"18424","30,170.00","231,190","66,648",50,45,1,0,1.69,-32.14,1.7,-7.44
"18425","30,170.00","231,190","66,649",79,60,1,0,1.69,-32.14,1.7,-7.44
"18426","30,170.00","231,190","66,650",60,76,0,0,1.69,-32.14,1.7,-7.44
"18427","30,170.00","231,190","66,651",63,53,0,0,1.69,-32.14,1.7,-7.44
"18428","30,170.00","231,190","66,652",76,58,1,1,1.69,-32.14,1.7,-7.44
"18429","30,170.00","231,190","66,653",44,57,1,0,1.69,-32.14,1.7,-7.44
"18430","30,170.00","231,190","66,654",99,93,1,0,1.69,-32.14,1.7,-7.44
"18431","30,170.00","231,190","66,655",42,50,0,0,1.69,-32.14,1.7,-7.44
"18432","30,170.00","231,190","66,656",74,99,0,0,1.69,-32.14,1.7,-7.44
"18433","30,170.00","231,190","66,657",74,58,1,1,1.69,-32.14,1.7,-7.44
"18434","30,170.00","231,190","66,658",73,72,0,0,1.69,-32.14,1.7,-7.44
"18435","30,170.00","231,190","66,659",53,43,1,1,1.69,-32.14,1.7,-7.44
"18436","30,170.00","231,190","66,660",60,66,1,0,1.69,-32.14,1.7,-7.44
"18437","30,170.00","231,190","66,661",33,45,0,0,1.69,-32.14,1.7,-7.44
"18438","30,170.00","231,190","66,662",34,62,0,0,1.69,-32.14,1.7,-7.44
"18439","30,170.00","231,190","66,663",74,72,1,0,1.69,-32.14,1.7,-7.44
"18440","30,170.00","231,190","66,664",41,55,0,0,1.69,-32.14,1.7,-7.44
"18441","30,170.00","231,190","66,665",46,56,0,0,1.69,-32.14,1.7,-7.44
"18442","30,170.00","231,190","66,666",48,64,1,0,1.69,-32.14,1.7,-7.44
"18443","30,170.00","231,190","66,667",18,30,1,0,1.69,-32.14,1.7,-7.44
"18444","30,170.00","231,190","66,668",71,76,1,0,1.69,-32.14,1.7,-7.44
"18445","30,170.00","231,190","66,669",26,28,1,0,1.69,-32.14,1.7,-7.44
"18446","30,170.00","231,190","66,670",42,47,0,0,1.69,-32.14,1.7,-7.44
"18447","30,170.00","231,190","66,671",32,35,0,0,1.69,-32.14,1.7,-7.44
"18448","30,170.00","231,190","66,672",63,66,0,0,1.69,-32.14,1.7,-7.44
"18449","30,170.00","231,190","66,673",74,68,0,0,1.69,-32.14,1.7,-7.44
"18450","30,170.00","231,190","66,674",56,46,1,0,1.69,-32.14,1.7,-7.44
"18451","30,170.00","231,190","66,675",65,57,0,0,1.69,-32.14,1.7,-7.44
"18452","30,170.00","231,190","66,676",58,9,1,0,1.69,-32.14,1.7,-7.44
"18453","30,170.00","231,190","66,677",61,57,0,0,1.69,-32.14,1.7,-7.44
"18454","30,170.00","231,190","66,678",67,66,1,1,1.69,-32.14,1.7,-7.44
"18455","30,170.00","231,190","66,679",79,88,0,0,1.69,-32.14,1.7,-7.44
"18456","30,170.00","231,190","66,680",66,53,1,0,1.69,-32.14,1.7,-7.44
"18457","30,170.00","231,190","66,681",84,74,0,0,1.69,-32.14,1.7,-7.44
"18458","30,170.00","231,190","66,682",43,60,0,0,1.69,-32.14,1.7,-7.44
"18459","30,170.00","231,190","66,683",30,60,0,0,1.69,-32.14,1.7,-7.44
"18460","30,170.00","231,190","66,684",64,28,1,0,1.69,-32.14,1.7,-7.44
"18461","30,170.00","231,190","66,685",51,99,0,0,1.69,-32.14,1.7,-7.44
"18462","30,170.00","231,190","66,686",68,76,0,0,1.69,-32.14,1.7,-7.44
"18463","30,170.00","231,190","66,687",54,57,1,0,1.69,-32.14,1.7,-7.44
"18464","30,170.00","231,190","66,688",74,75,0,0,1.69,-32.14,1.7,-7.44
"18465","30,170.00","231,190","66,689",24,24,1,0,1.69,-32.14,1.7,-7.44
"18466","30,170.00","231,190","66,690",19,35,1,0,1.69,-32.14,1.7,-7.44
"18467","30,170.00","231,190","66,691",37,72,0,0,1.69,-32.14,1.7,-7.44
"18468","30,170.00","231,190","66,692",41,33,0,0,1.69,-32.14,1.7,-7.44
"18469","30,170.00","231,190","66,693",84,73,0,0,1.69,-32.14,1.7,-7.44
"18470","30,170.00","231,190","66,694",44,52,0,0,1.69,-32.14,1.7,-7.44
"18471","30,170.00","231,190","66,695",45,53,1,1,1.69,-32.14,1.7,-7.44
"18472","30,170.00","231,190","66,696",82,70,1,0,1.69,-32.14,1.7,-7.44
