ID,TRANSECT,SPECIES,TUBEX,YEAR,HEIGHT
453,18,Black Walnut,1,1997,1.08
453,18,Black Walnut,1,1993,0.653
453,18,Black Walnut,1,1992,0.528
453,18,Black Walnut,1,1991,0.395
453,18,Black Walnut,1,1990,0.205
458,18,Black Walnut,1,2010,1.8
458,18,Black Walnut,1,2006,1.5
458,18,Black Walnut,1,2002,1.4
458,18,Black Walnut,1,1999,1.38
458,18,Black Walnut,1,1997,1.02
458,18,Black Walnut,1,1993,0.558
458,18,Black Walnut,1,1992,0.51
458,18,Black Walnut,1,1991,0.42
458,18,Black Walnut,1,1990,0.29
560,22,Black Walnut,0,2010,1.8
560,22,Black Walnut,0,2002,1.5
560,22,Black Walnut,0,1999,1.35
560,22,Black Walnut,0,1992,0.447
560,22,Black Walnut,0,1991,0.4
560,22,Black Walnut,0,1990,0.295
564,22,Black Walnut,0,2010,2.4
564,22,Black Walnut,0,2006,1.9
564,22,Black Walnut,0,2002,1.4
564,22,Black Walnut,0,1999,1.22
564,22,Black Walnut,0,1993,0.739
564,22,Black Walnut,0,1992,0.655
564,22,Black Walnut,0,1991,0.549
564,22,Black Walnut,0,1990,0.39
569,22,Black Walnut,0,2010,3.2
569,22,Black Walnut,0,2006,2.3
569,22,Black Walnut,0,2002,2.15
569,22,Black Walnut,0,1999,1.61
569,22,Black Walnut,0,1997,1.3
569,22,Black Walnut,0,1995,0.787
569,22,Black Walnut,0,1993,0.665
569,22,Black Walnut,0,1992,0.569
569,22,Black Walnut,0,1991,0.34
569,22,Black Walnut,0,1990,0.27
571,22,Black Walnut,0,2010,6.7
571,22,Black Walnut,0,2006,4.6
571,22,Black Walnut,0,2002,3.05
571,22,Black Walnut,0,1999,1.54
571,22,Black Walnut,0,1997,1.24
571,22,Black Walnut,0,1995,0.912
571,22,Black Walnut,0,1993,0.529
571,22,Black Walnut,0,1992,0.47
571,22,Black Walnut,0,1991,0.394
571,22,Black Walnut,0,1990,0.271
572,22,Black Walnut,0,2010,18.2
572,22,Black Walnut,0,2006,5.7
572,22,Black Walnut,0,2002,4.75
572,22,Black Walnut,0,1999,2.09
572,22,Black Walnut,0,1997,1.96
572,22,Black Walnut,0,1995,0.719
572,22,Black Walnut,0,1993,0.46
572,22,Black Walnut,0,1992,0.45
572,22,Black Walnut,0,1991,0.375
572,22,Black Walnut,0,1990,0.354
574,22,Black Walnut,0,2010,4.5
574,22,Black Walnut,0,2006,3
574,22,Black Walnut,0,2002,1.85
574,22,Black Walnut,0,1999,1.35
574,22,Black Walnut,0,1997,0.86
574,22,Black Walnut,0,1995,0.625
574,22,Black Walnut,0,1993,0.447
574,22,Black Walnut,0,1992,0.364
574,22,Black Walnut,0,1991,0.303
574,22,Black Walnut,0,1990,0.24
577,22,Black Walnut,0,2010,7.5
577,22,Black Walnut,0,2006,4.4
577,22,Black Walnut,0,2002,2.9
577,22,Black Walnut,0,1999,1.76
577,22,Black Walnut,0,1997,1.37
577,22,Black Walnut,0,1995,0.73
577,22,Black Walnut,0,1993,0.569
577,22,Black Walnut,0,1992,0.552
577,22,Black Walnut,0,1991,0.349
577,22,Black Walnut,0,1990,0.29
579,22,Black Walnut,0,2010,9.4
579,22,Black Walnut,0,2002,4.45
579,22,Black Walnut,0,1999,1.95
579,22,Black Walnut,0,1997,1.42
579,22,Black Walnut,0,1995,0.773
579,22,Black Walnut,0,1993,0.432
579,22,Black Walnut,0,1992,0.426
579,22,Black Walnut,0,1991,0.383
579,22,Black Walnut,0,1990,0.275
580,22,Black Walnut,0,2010,6.9
580,22,Black Walnut,0,2006,3
580,22,Black Walnut,0,2002,1.9
580,22,Black Walnut,0,1999,1.43
580,22,Black Walnut,0,1997,0.95
580,22,Black Walnut,0,1995,0.701
580,22,Black Walnut,0,1993,0.66
580,22,Black Walnut,0,1992,0.535
580,22,Black Walnut,0,1991,0.421
580,22,Black Walnut,0,1990,0.37
581,22,Black Walnut,0,2010,9.4
581,22,Black Walnut,0,2006,5.4
581,22,Black Walnut,0,2002,4.95
581,22,Black Walnut,0,1999,2.43
581,22,Black Walnut,0,1997,1.75
581,22,Black Walnut,0,1995,1.136
581,22,Black Walnut,0,1993,0.774
581,22,Black Walnut,0,1992,0.682
581,22,Black Walnut,0,1991,0.457
581,22,Black Walnut,0,1990,0.38
582,22,Black Walnut,0,2010,5.6
582,22,Black Walnut,0,2006,3.5
582,22,Black Walnut,0,2002,2.85
582,22,Black Walnut,0,1999,1.53
582,22,Black Walnut,0,1995,0.647
582,22,Black Walnut,0,1993,0.585
582,22,Black Walnut,0,1992,0.56
582,22,Black Walnut,0,1991,0.535
582,22,Black Walnut,0,1990,0.41
583,22,Black Walnut,0,2010,7.4
583,22,Black Walnut,0,2002,4.25
583,22,Black Walnut,0,1999,2.57
583,22,Black Walnut,0,1997,1.76
583,22,Black Walnut,0,1995,0.801
583,22,Black Walnut,0,1993,0.633
583,22,Black Walnut,0,1992,0.53
583,22,Black Walnut,0,1991,0.393
583,22,Black Walnut,0,1990,0.35
584,22,Black Walnut,0,2010,6.6
584,22,Black Walnut,0,2006,3.9
584,22,Black Walnut,0,2002,3.55
584,22,Black Walnut,0,1999,2.17
584,22,Black Walnut,0,1997,1.32
584,22,Black Walnut,0,1995,0.873
584,22,Black Walnut,0,1993,0.79
584,22,Black Walnut,0,1992,0.524
584,22,Black Walnut,0,1991,0.514
584,22,Black Walnut,0,1990,0.46
585,22,Black Walnut,0,2010,2.7
585,22,Black Walnut,0,2006,2.4
585,22,Black Walnut,0,2002,2.15
585,22,Black Walnut,0,1999,1.85
585,22,Black Walnut,0,1997,1.25
585,22,Black Walnut,0,1995,0.785
585,22,Black Walnut,0,1993,0.757
585,22,Black Walnut,0,1992,0.7
585,22,Black Walnut,0,1991,0.571
585,22,Black Walnut,0,1990,0.485
587,22,Black Walnut,0,2010,9.3
587,22,Black Walnut,0,2006,5
587,22,Black Walnut,0,2002,4.85
587,22,Black Walnut,0,1999,2
587,22,Black Walnut,0,1997,0.93
587,22,Black Walnut,0,1995,0.46
587,22,Black Walnut,0,1993,0.41
587,22,Black Walnut,0,1992,0.395
587,22,Black Walnut,0,1991,0.324
587,22,Black Walnut,0,1990,0.314
606,26,Black Walnut,0,2010,4.4
606,26,Black Walnut,0,2006,4
606,26,Black Walnut,0,2002,3.8
606,26,Black Walnut,0,1999,2.28
606,26,Black Walnut,0,1997,1.85
606,26,Black Walnut,0,1995,1.365
606,26,Black Walnut,0,1993,0.984
606,26,Black Walnut,0,1992,0.807
606,26,Black Walnut,0,1991,0.59
606,26,Black Walnut,0,1990,0.27
608,26,Black Walnut,0,2010,4
608,26,Black Walnut,0,2006,3.7
608,26,Black Walnut,0,2002,3.1
608,26,Black Walnut,0,1999,2.1
608,26,Black Walnut,0,1995,0.82
608,26,Black Walnut,0,1993,0.702
608,26,Black Walnut,0,1992,0.57
608,26,Black Walnut,0,1991,0.456
608,26,Black Walnut,0,1990,0.33
610,26,Black Walnut,0,2006,6.3
610,26,Black Walnut,0,2002,6.3
610,26,Black Walnut,0,1999,3.3
610,26,Black Walnut,0,1997,2.7
610,26,Black Walnut,0,1995,2.017
610,26,Black Walnut,0,1993,1.127
610,26,Black Walnut,0,1992,0.81
610,26,Black Walnut,0,1991,0.555
610,26,Black Walnut,0,1990,0.385
613,26,Black Walnut,0,2010,7.6
613,26,Black Walnut,0,2006,6.3
613,26,Black Walnut,0,2002,6
613,26,Black Walnut,0,1999,2.54
613,26,Black Walnut,0,1997,1.81
613,26,Black Walnut,0,1993,0.996
613,26,Black Walnut,0,1992,0.734
613,26,Black Walnut,0,1991,0.375
613,26,Black Walnut,0,1990,0.34
614,26,Black Walnut,0,2010,3.9
614,26,Black Walnut,0,2006,3.5
614,26,Black Walnut,0,2002,3.2
614,26,Black Walnut,0,1999,1.92
614,26,Black Walnut,0,1997,1.26
614,26,Black Walnut,0,1995,0.697
614,26,Black Walnut,0,1993,0.534
614,26,Black Walnut,0,1992,0.424
614,26,Black Walnut,0,1991,0.388
614,26,Black Walnut,0,1990,0.37
615,26,Black Walnut,0,2010,4.2
615,26,Black Walnut,0,2006,3.4
615,26,Black Walnut,0,2002,2.85
615,26,Black Walnut,0,1999,1.89
615,26,Black Walnut,0,1997,0.79
615,26,Black Walnut,0,1992,0.29
615,26,Black Walnut,0,1991,0.24
615,26,Black Walnut,0,1990,0.212
618,26,Black Walnut,0,2010,5.2
618,26,Black Walnut,0,2006,4.1
618,26,Black Walnut,0,2002,3.15
618,26,Black Walnut,0,1999,1.75
618,26,Black Walnut,0,1997,1.16
618,26,Black Walnut,0,1995,0.76
618,26,Black Walnut,0,1993,0.468
618,26,Black Walnut,0,1992,0.4
618,26,Black Walnut,0,1991,0.343
618,26,Black Walnut,0,1990,0.188
619,26,Black Walnut,0,2010,3.1
619,26,Black Walnut,0,2006,2.2
619,26,Black Walnut,0,2002,1.8
619,26,Black Walnut,0,1999,1.17
619,26,Black Walnut,0,1997,0.66
619,26,Black Walnut,0,1995,0.46
619,26,Black Walnut,0,1993,0.415
619,26,Black Walnut,0,1992,0.37
619,26,Black Walnut,0,1991,0.266
619,26,Black Walnut,0,1990,0.227
620,26,Black Walnut,0,2010,3.8
620,26,Black Walnut,0,2006,3
620,26,Black Walnut,0,2002,2.4
620,26,Black Walnut,0,1999,1.72
620,26,Black Walnut,0,1997,1.14
620,26,Black Walnut,0,1995,0.691
620,26,Black Walnut,0,1993,0.394
620,26,Black Walnut,0,1992,0.367
620,26,Black Walnut,0,1991,0.35
620,26,Black Walnut,0,1990,0.277
621,26,Black Walnut,0,2010,2.2
621,26,Black Walnut,0,2006,2
621,26,Black Walnut,0,2002,1.8
621,26,Black Walnut,0,1999,1.42
621,26,Black Walnut,0,1997,1.02
621,26,Black Walnut,0,1995,0.8
621,26,Black Walnut,0,1993,0.395
621,26,Black Walnut,0,1992,0.39
621,26,Black Walnut,0,1991,0.385
621,26,Black Walnut,0,1990,0.373
622,26,Black Walnut,0,2010,6.4
622,26,Black Walnut,0,2006,3.9
622,26,Black Walnut,0,2002,2.55
622,26,Black Walnut,0,1999,1.66
622,26,Black Walnut,0,1997,1.18
622,26,Black Walnut,0,1995,0.718
622,26,Black Walnut,0,1993,0.692
622,26,Black Walnut,0,1992,0.46
622,26,Black Walnut,0,1991,0.245
622,26,Black Walnut,0,1990,0.23
623,26,Black Walnut,0,2010,6.3
623,26,Black Walnut,0,2006,4.8
623,26,Black Walnut,0,2002,3.25
623,26,Black Walnut,0,1999,2.24
623,26,Black Walnut,0,1997,1.41
623,26,Black Walnut,0,1995,0.859
623,26,Black Walnut,0,1993,0.52
623,26,Black Walnut,0,1992,0.31
623,26,Black Walnut,0,1991,0.291
623,26,Black Walnut,0,1990,0.239
625,26,Black Walnut,0,2010,3.7
625,26,Black Walnut,0,2006,3
625,26,Black Walnut,0,2002,2.25
625,26,Black Walnut,0,1999,1.53
625,26,Black Walnut,0,1997,0.99
625,26,Black Walnut,0,1995,0.848
625,26,Black Walnut,0,1993,0.585
625,26,Black Walnut,0,1992,0.441
625,26,Black Walnut,0,1991,0.368
625,26,Black Walnut,0,1990,0.3
626,26,Black Walnut,0,2010,1.5
626,26,Black Walnut,0,2006,1.2
626,26,Black Walnut,0,2002,1.05
626,26,Black Walnut,0,1999,0.94
626,26,Black Walnut,0,1997,0.84
626,26,Black Walnut,0,1995,0.683
626,26,Black Walnut,0,1993,0.4
626,26,Black Walnut,0,1992,0.368
626,26,Black Walnut,0,1991,0.35
626,26,Black Walnut,0,1990,0.315
628,26,Black Walnut,0,2010,7.6
628,26,Black Walnut,0,2006,5.6
628,26,Black Walnut,0,2002,3.9
628,26,Black Walnut,0,1992,0.517
628,26,Black Walnut,0,1991,0.405
628,26,Black Walnut,0,1990,0.377
629,26,Black Walnut,0,2010,0.8
629,26,Black Walnut,0,2006,0.7
629,26,Black Walnut,0,1995,0.575
629,26,Black Walnut,0,1993,0.445
629,26,Black Walnut,0,1992,0.385
629,26,Black Walnut,0,1991,0.306
629,26,Black Walnut,0,1990,0.22
630,26,Black Walnut,0,2002,0.67
630,26,Black Walnut,0,1999,0.55
630,26,Black Walnut,0,1997,0.37
630,26,Black Walnut,0,1995,0.342
630,26,Black Walnut,0,1993,0.303
630,26,Black Walnut,0,1992,0.29
630,26,Black Walnut,0,1991,0.261
630,26,Black Walnut,0,1990,0.215
631,26,Black Walnut,0,2010,1.8
631,26,Black Walnut,0,2006,1.6
631,26,Black Walnut,0,2002,1.3
631,26,Black Walnut,0,1999,1.17
631,26,Black Walnut,0,1997,0.99
631,26,Black Walnut,0,1995,0.789
631,26,Black Walnut,0,1993,0.456
631,26,Black Walnut,0,1992,0.405
631,26,Black Walnut,0,1991,0.335
631,26,Black Walnut,0,1990,0.23
657,1,Black Walnut,0,2006,0.79
657,1,Black Walnut,0,2002,0.72
657,1,Black Walnut,0,1999,0.68
657,1,Black Walnut,0,1997,0.56
657,1,Black Walnut,0,1992,0.17
657,1,Black Walnut,0,1991,0.106
666,14,Black Walnut,0,2010,2.2
666,14,Black Walnut,0,2006,1.8
666,14,Black Walnut,0,2002,1.4
666,14,Black Walnut,0,1999,0.96
666,14,Black Walnut,0,1997,0.68
666,14,Black Walnut,0,1995,0.625
666,14,Black Walnut,0,1993,0.55
666,14,Black Walnut,0,1992,0.371
666,14,Black Walnut,0,1991,0.348
667,14,Black Walnut,0,2010,2.3
667,14,Black Walnut,0,2006,2
667,14,Black Walnut,0,2002,1.75
667,14,Black Walnut,0,1999,1.39
667,14,Black Walnut,0,1997,1.3
667,14,Black Walnut,0,1995,0.848
667,14,Black Walnut,0,1993,0.543
667,14,Black Walnut,0,1992,0.435
667,14,Black Walnut,0,1991,0.314
668,14,Black Walnut,0,2010,2.3
668,14,Black Walnut,0,2006,1.87
668,14,Black Walnut,0,2002,1.7
668,14,Black Walnut,0,1999,1.669
668,14,Black Walnut,0,1997,1.32
668,14,Black Walnut,0,1995,0.86
668,14,Black Walnut,0,1993,0.733
668,14,Black Walnut,0,1992,0.667
668,14,Black Walnut,0,1991,0.385
687,26,Black Walnut,0,2010,6.3
687,26,Black Walnut,0,2006,5.4
687,26,Black Walnut,0,2002,3.9
687,26,Black Walnut,0,1999,2.77
687,26,Black Walnut,0,1997,1.78
687,26,Black Walnut,0,1995,1.276
687,26,Black Walnut,0,1993,0.983
687,26,Black Walnut,0,1992,0.655
687,26,Black Walnut,0,1991,0.642
688,26,Black Walnut,0,2010,1.4
688,26,Black Walnut,0,2006,1.3
688,26,Black Walnut,0,2002,0.96
688,26,Black Walnut,0,1999,0.71
688,26,Black Walnut,0,1995,0.461
688,26,Black Walnut,0,1993,0.345
688,26,Black Walnut,0,1992,0.24
688,26,Black Walnut,0,1991,0.167
693,17,Black Walnut,1,2010,1.6
693,17,Black Walnut,1,2006,1.45
693,17,Black Walnut,1,2002,1.34
693,17,Black Walnut,1,1999,1.26
693,17,Black Walnut,1,1997,0.73
693,17,Black Walnut,1,1995,0.39
693,17,Black Walnut,1,1993,0.24
693,17,Black Walnut,1,1991,0.2
694,17,Black Walnut,1,2010,2
694,17,Black Walnut,1,2006,1.9
694,17,Black Walnut,1,2002,1.6
694,17,Black Walnut,1,1999,1.33
694,17,Black Walnut,1,1997,1.05
694,17,Black Walnut,1,1995,1.01
694,17,Black Walnut,1,1993,0.82
694,17,Black Walnut,1,1991,0.39
695,17,Black Walnut,1,2010,1.8
695,17,Black Walnut,1,2006,1.65
695,17,Black Walnut,1,2002,1.5
695,17,Black Walnut,1,1999,1.2
695,17,Black Walnut,1,1997,0.87
695,17,Black Walnut,1,1993,0.74
695,17,Black Walnut,1,1991,0.4
697,17,Black Walnut,1,2006,0.93
697,17,Black Walnut,1,2002,0.85
697,17,Black Walnut,1,1997,0.82
697,17,Black Walnut,1,1995,0.72
697,17,Black Walnut,1,1993,0.36
697,17,Black Walnut,1,1991,0.19
699,17,Black Walnut,1,2006,1.28
699,17,Black Walnut,1,2002,1
699,17,Black Walnut,1,1999,0.88
699,17,Black Walnut,1,1997,0.68
699,17,Black Walnut,1,1995,0.65
699,17,Black Walnut,1,1993,0.5
699,17,Black Walnut,1,1991,0.3
700,17,Black Walnut,1,2010,1.2
700,17,Black Walnut,1,2006,1.2
700,17,Black Walnut,1,2002,1.05
700,17,Black Walnut,1,1999,0.8
700,17,Black Walnut,1,1997,0.76
700,17,Black Walnut,1,1995,0.66
700,17,Black Walnut,1,1993,0.31
700,17,Black Walnut,1,1991,0.23
703,17,Black Walnut,1,2010,3.3
703,17,Black Walnut,1,2006,2.7
703,17,Black Walnut,1,2002,2.25
703,17,Black Walnut,1,1999,1.87
703,17,Black Walnut,1,1997,1.7
703,17,Black Walnut,1,1995,1.6
703,17,Black Walnut,1,1993,0.86
703,17,Black Walnut,1,1991,0.42
705,17,Black Walnut,1,2006,2.9
705,17,Black Walnut,1,2002,2.85
705,17,Black Walnut,1,1999,1.5
705,17,Black Walnut,1,1997,1.38
705,17,Black Walnut,1,1995,0.89
705,17,Black Walnut,1,1993,0.7
705,17,Black Walnut,1,1991,0.55
706,17,Black Walnut,1,2010,5.2
706,17,Black Walnut,1,2006,3.2
706,17,Black Walnut,1,2002,2.45
706,17,Black Walnut,1,1999,2.03
706,17,Black Walnut,1,1997,1.62
706,17,Black Walnut,1,1995,0.9
706,17,Black Walnut,1,1993,0.76
706,17,Black Walnut,1,1991,0.39
707,17,Black Walnut,1,2010,4.7
707,17,Black Walnut,1,2006,3.3
707,17,Black Walnut,1,2002,2.8
707,17,Black Walnut,1,1999,1.77
707,17,Black Walnut,1,1997,1.59
707,17,Black Walnut,1,1995,1.33
707,17,Black Walnut,1,1993,0.7
707,17,Black Walnut,1,1991,0.51
708,17,Black Walnut,1,2006,2.2
708,17,Black Walnut,1,2002,2.2
708,17,Black Walnut,1,1999,1.45
708,17,Black Walnut,1,1997,1.37
708,17,Black Walnut,1,1995,0.85
708,17,Black Walnut,1,1993,0.56
708,17,Black Walnut,1,1991,0.48
709,17,Black Walnut,1,2010,4.1
709,17,Black Walnut,1,2002,2.8
709,17,Black Walnut,1,1999,2.66
709,17,Black Walnut,1,1997,1.78
709,17,Black Walnut,1,1995,1.5
709,17,Black Walnut,1,1993,0.83
709,17,Black Walnut,1,1991,0.48
710,17,Black Walnut,1,2010,2.3
710,17,Black Walnut,1,2006,2.3
710,17,Black Walnut,1,2002,1.87
710,17,Black Walnut,1,1999,1.7
710,17,Black Walnut,1,1997,0.9
710,17,Black Walnut,1,1995,0.66
710,17,Black Walnut,1,1993,0.43
710,17,Black Walnut,1,1991,0.3
715,17,Black Walnut,1,2002,0.85
715,17,Black Walnut,1,1999,0.84
715,17,Black Walnut,1,1997,0.48
715,17,Black Walnut,1,1995,0.41
715,17,Black Walnut,1,1993,0.25
715,17,Black Walnut,1,1991,0.17
718,9,Black Walnut,0,2010,7.1
718,9,Black Walnut,0,2006,4.8
718,9,Black Walnut,0,2002,2.95
718,9,Black Walnut,0,1999,1.55
718,9,Black Walnut,0,1997,1.26
718,9,Black Walnut,0,1995,0.942
718,9,Black Walnut,0,1993,0.5
718,9,Black Walnut,0,1992,0.443
718,9,Black Walnut,0,1991,0.392
723,17,Black Walnut,1,2002,0.94
723,17,Black Walnut,1,1999,0.9
723,17,Black Walnut,1,1997,0.7
723,17,Black Walnut,1,1995,0.6
723,17,Black Walnut,1,1993,0.5
723,17,Black Walnut,1,1991,0.31
726,17,Black Walnut,1,2010,1.41
726,17,Black Walnut,1,2002,1.07
726,17,Black Walnut,1,1999,1.04
726,17,Black Walnut,1,1997,0.8
726,17,Black Walnut,1,1995,0.79
726,17,Black Walnut,1,1993,0.5
726,17,Black Walnut,1,1991,0.3
728,17,Black Walnut,1,2010,1.55
728,17,Black Walnut,1,2006,1.2
728,17,Black Walnut,1,2002,1.1
728,17,Black Walnut,1,1999,1.1
728,17,Black Walnut,1,1997,0.9
728,17,Black Walnut,1,1995,0.56
728,17,Black Walnut,1,1993,0.4
728,17,Black Walnut,1,1991,0.2
730,17,Black Walnut,1,2006,1.58
730,17,Black Walnut,1,2002,1.17
730,17,Black Walnut,1,1999,0.85
730,17,Black Walnut,1,1997,0.84
730,17,Black Walnut,1,1995,0.61
730,17,Black Walnut,1,1993,0.41
730,17,Black Walnut,1,1991,0.23
732,17,Black Walnut,1,2010,1.47
732,17,Black Walnut,1,2002,1.4
732,17,Black Walnut,1,1999,1.38
732,17,Black Walnut,1,1997,1.2
732,17,Black Walnut,1,1995,0.9
732,17,Black Walnut,1,1993,0.7
732,17,Black Walnut,1,1991,0.62
734,17,Black Walnut,1,2010,1.36
734,17,Black Walnut,1,2006,1.22
734,17,Black Walnut,1,2002,0.9
734,17,Black Walnut,1,1999,0.9
734,17,Black Walnut,1,1997,0.88
734,17,Black Walnut,1,1995,0.76
734,17,Black Walnut,1,1993,0.42
734,17,Black Walnut,1,1991,0.4
751,17,Black Walnut,1,2006,1.4
751,17,Black Walnut,1,2002,1.3
751,17,Black Walnut,1,1999,1.24
751,17,Black Walnut,1,1997,0.9
751,17,Black Walnut,1,1993,0.84
751,17,Black Walnut,1,1991,0.38
752,26,Black Walnut,0,2010,7.2
752,26,Black Walnut,0,2006,5.6
752,26,Black Walnut,0,2002,4.85
752,26,Black Walnut,0,1999,2.49
752,26,Black Walnut,0,1997,1.96
752,26,Black Walnut,0,1995,1.065
752,26,Black Walnut,0,1993,0.767
752,26,Black Walnut,0,1992,0.647
753,17,Black Walnut,1,2002,1.27
753,17,Black Walnut,1,1999,1.24
753,17,Black Walnut,1,1997,0.93
753,17,Black Walnut,1,1995,0.87
753,17,Black Walnut,1,1993,0.8
753,17,Black Walnut,1,1991,0.43
754,26,Black Walnut,0,2010,6.9
754,26,Black Walnut,0,2006,5.5
754,26,Black Walnut,0,2002,4.65
754,26,Black Walnut,0,1999,1.94
754,26,Black Walnut,0,1997,0.92
754,26,Black Walnut,0,1995,0.499
754,26,Black Walnut,0,1993,0.404
754,26,Black Walnut,0,1992,0.221
755,17,Black Walnut,1,2006,0.9
755,17,Black Walnut,1,2002,0.79
755,17,Black Walnut,1,1999,0.7
755,17,Black Walnut,1,1997,0.53
755,17,Black Walnut,1,1995,0.48
755,17,Black Walnut,1,1993,0.3
755,17,Black Walnut,1,1991,0.18
758,17,Black Walnut,1,2010,1.55
758,17,Black Walnut,1,2006,1.3
758,17,Black Walnut,1,2002,1.2
758,17,Black Walnut,1,1999,1.1
758,17,Black Walnut,1,1997,1.05
758,17,Black Walnut,1,1995,0.9
758,17,Black Walnut,1,1993,0.57
758,17,Black Walnut,1,1991,0.41
762,17,Black Walnut,1,2006,4.1
762,17,Black Walnut,1,2002,2.45
762,17,Black Walnut,1,1999,2.05
762,17,Black Walnut,1,1997,1.77
762,17,Black Walnut,1,1995,1.59
762,17,Black Walnut,1,1993,0.43
762,17,Black Walnut,1,1991,0.39
769,15,Black Walnut,1,2010,3.1
769,15,Black Walnut,1,2002,2.3
769,15,Black Walnut,1,1999,2.2
769,15,Black Walnut,1,1997,1.77
769,15,Black Walnut,1,1995,1.69
769,15,Black Walnut,1,1993,1.26
769,15,Black Walnut,1,1991,0.34
786,9,Ironwood,0,2010,5.9
786,9,Ironwood,0,2006,3.4
786,9,Ironwood,0,2002,2.65
786,9,Ironwood,0,1999,2.01
786,9,Ironwood,0,1997,1.12
786,9,Ironwood,0,1995,0.814
786,9,Ironwood,0,1993,0.625
786,9,Ironwood,0,1992,0.6
786,9,Ironwood,0,1991,0.43
786,9,Ironwood,0,1990,0.38
792,5,Ironwood,0,2010,1.2
792,5,Ironwood,0,2006,1.07
792,5,Ironwood,0,2002,0.78
792,5,Ironwood,0,1999,0.6
792,5,Ironwood,0,1993,0.37
792,5,Ironwood,0,1992,0.25
798,5,Ironwood,0,2010,2.8
798,5,Ironwood,0,2006,2.2
798,5,Ironwood,0,2002,1.51
798,5,Ironwood,0,1999,0.82
798,5,Ironwood,0,1997,0.75
798,5,Ironwood,0,1995,0.485
799,5,Ironwood,0,2010,1.2
799,5,Ironwood,0,2006,1
799,5,Ironwood,0,2002,0.9
799,5,Ironwood,0,1999,0.76
799,5,Ironwood,0,1997,0.598
799,5,Ironwood,0,1995,0.4
800,5,Ironwood,0,2010,1
800,5,Ironwood,0,2006,0.67
800,5,Ironwood,0,2002,0.63
800,5,Ironwood,0,1999,0.536
800,5,Ironwood,0,1997,0.53
800,5,Ironwood,0,1995,0.25
801,5,Ironwood,0,2010,1.1
801,5,Ironwood,0,2006,1.1
801,5,Ironwood,0,2002,1.02
801,5,Ironwood,0,1999,0.82
801,5,Ironwood,0,1997,0.8
801,5,Ironwood,0,1995,0.633
818,5,Northern Red Oak,0,2010,7.5
818,5,Northern Red Oak,0,2006,5
818,5,Northern Red Oak,0,2002,2.95
818,5,Northern Red Oak,0,1999,1.93
818,5,Northern Red Oak,0,1997,1.43
818,5,Northern Red Oak,0,1995,0.825
818,5,Northern Red Oak,0,1993,0.32
818,5,Northern Red Oak,0,1992,0.266
818,5,Northern Red Oak,0,1991,0.22
818,5,Northern Red Oak,0,1990,0.135
819,5,Northern Red Oak,0,2010,13
819,5,Northern Red Oak,0,2006,8
819,5,Northern Red Oak,0,2002,4.6
819,5,Northern Red Oak,0,1999,2.74
819,5,Northern Red Oak,0,1997,1.35
819,5,Northern Red Oak,0,1993,0.68
819,5,Northern Red Oak,0,1991,0.51
819,5,Northern Red Oak,0,1990,0.495
820,5,Northern Red Oak,0,2010,12
820,5,Northern Red Oak,0,2006,6.8
820,5,Northern Red Oak,0,2002,3.6
820,5,Northern Red Oak,0,1997,1.71
820,5,Northern Red Oak,0,1993,0.566
820,5,Northern Red Oak,0,1992,0.475
820,5,Northern Red Oak,0,1991,0.374
820,5,Northern Red Oak,0,1990,0.335
829,9,Northern Red Oak,0,2010,9.4
829,9,Northern Red Oak,0,2006,6.3
829,9,Northern Red Oak,0,2002,3.5
829,9,Northern Red Oak,0,1999,2.35
829,9,Northern Red Oak,0,1995,0.94
829,9,Northern Red Oak,0,1992,0.504
829,9,Northern Red Oak,0,1991,0.41
829,9,Northern Red Oak,0,1990,0.366
831,1,Northern Red Oak,0,2010,9.2
831,1,Northern Red Oak,0,2006,7.3
831,1,Northern Red Oak,0,2002,5.2
831,1,Northern Red Oak,0,1999,3.42
831,1,Northern Red Oak,0,1997,2.95
831,1,Northern Red Oak,0,1995,1.618
831,1,Northern Red Oak,0,1993,1.412
831,1,Northern Red Oak,0,1992,1.135
831,1,Northern Red Oak,0,1991,0.848
834,5,Northern Red Oak,0,2010,9.1
834,5,Northern Red Oak,0,2006,5.2
834,5,Northern Red Oak,0,2002,2.95
834,5,Northern Red Oak,0,1999,1.8
834,5,Northern Red Oak,0,1995,0.695
834,5,Northern Red Oak,0,1993,0.329
834,5,Northern Red Oak,0,1992,0.254
835,5,Northern Red Oak,0,2010,7.5
835,5,Northern Red Oak,0,2006,5
835,5,Northern Red Oak,0,2002,3.4
835,5,Northern Red Oak,0,1999,1.82
835,5,Northern Red Oak,0,1997,1
835,5,Northern Red Oak,0,1995,0.366
835,5,Northern Red Oak,0,1993,0.191
835,5,Northern Red Oak,0,1992,0.052
856,22,Red Maple,0,2010,9.6
856,22,Red Maple,0,2006,5.9
856,22,Red Maple,0,2002,4.3
856,22,Red Maple,0,1999,2.83
856,22,Red Maple,0,1997,1.9
856,22,Red Maple,0,1995,1.112
856,22,Red Maple,0,1993,0.556
856,22,Red Maple,0,1992,0.466
856,22,Red Maple,0,1991,0.41
856,22,Red Maple,0,1990,0.392
858,26,Red Maple,0,2002,5
858,26,Red Maple,0,1999,3.05
858,26,Red Maple,0,1997,1.36
858,26,Red Maple,0,1995,1.355
858,26,Red Maple,0,1993,0.842
858,26,Red Maple,0,1992,0.722
