"","year","id","county","trauma","totalvisits","admit","emslevel","stations","divert","diverthours","admitrate","logdivert","year2013","admit1","totalvisits1","ems_basic","trauma_L0"
"395",2015,106560521,"Ventura","0",15141,1346,"Basic",9,"Yes",70,0.0888976950003302,4.24849524204936,2,1.346,15.141,1,1
"396",2015,106190432,"Los Angeles","0",64137,4278,"Basic",32,"Yes",2473,0.0667009682398615,7.81318726752142,2,4.278,64.137,1,1
"397",2015,106010846,"Alameda","LEVEL II",73187,7590,"Basic",57,"Yes",56,0.103706942489786,4.02535169073515,2,7.59,73.187,1,0
"398",2015,106190382,"Los Angeles","0",34240,5684,"Basic",20,"Yes",277,0.166004672897196,5.62401750618734,2,5.684,34.24,1,1
"399",2015,106191450,"Los Angeles","0",42275,5547,"Basic",27,"Yes",1203,0.131212300413956,7.09257371597468,2,5.547,42.275,1,1
"400",2015,106560481,"Ventura","LEVEL II",36872,4615,"Basic",20,"Yes",1501,0.125162725103059,7.31388683163346,2,4.615,36.872,1,0
"401",2015,106370780,"San Diego","0",81888,9587,"Basic",47,"Yes",1022,0.117074540836264,6.92951677076365,2,9.587,81.888,1,1
"402",2015,106370689,"San Diego","0",15870,1071,"Basic",8,"Yes",624,0.0674858223062382,6.43615036836943,2,1.071,15.87,1,1
"403",2015,106394009,"San Joaquin","0",29053,1012,"Basic",11,"Yes",20,0.0348328916118817,2.99573227355399,2,1.012,29.053,1,1
"404",2015,106370744,"San Diego","LEVEL I",69389,13569,"Basic",52,"Yes",290,0.195549726901959,5.66988092298052,2,13.569,69.389,1,0
"405",2014,106560529,"Ventura","0",53225,5232,"Basic",20,"Yes",302,0.0982996712071395,5.71042701737487,1,5.232,53.225,1,1
"406",2015,106190680,"Los Angeles","0",41311,3990,"Basic",16,"Yes",355,0.096584444820992,5.87211778947542,2,3.99,41.311,1,1
"407",2015,106400466,"San Luis Obispo","0",25630,1909,"Basic",14,"Yes",1,0.0744830277019118,0,2,1.909,25.63,1,1
"408",2015,106304306,"Orange","0",43918,5880,"Basic",36,"Yes",302,0.133885878227606,5.71042701737487,2,5.88,43.918,1,1
"409",2015,106304409,"Orange","0",62822,7374,"Basic",36,"Yes",715,0.11737926204196,6.57228254269401,2,7.374,62.822,1,1
"410",2015,106190413,"Los Angeles","0",25928,5675,"Basic",12,"Yes",327,0.218875347115088,5.78996017089725,2,5.675,25.928,1,1
"411",2015,106190949,"Los Angeles","LEVEL II",64560,10056,"Basic",36,"Yes",562,0.155762081784387,6.33150184989369,2,10.056,64.56,1,0
"412",2015,106560529,"Ventura","0",55905,6362,"Basic",20,"Yes",254,0.113800196762365,5.53733426701854,2,6.362,55.905,1,1
"413",2015,106190352,"Los Angeles","0",18555,2366,"Basic",9,"Yes",587,0.127512799784425,6.3750248198281,2,2.366,18.555,1,1
"414",2015,106190534,"Los Angeles","0",16860,2841,"Basic",16,"Yes",64,0.168505338078292,4.15888308335967,2,2.841,16.86,1,1
"415",2015,106370714,"San Diego","0",106979,19792,"Basic",62,"Yes",3267,0.185008272651642,8.09162741160107,2,19.792,106.979,1,1
"416",2015,106190547,"Los Angeles","0",17800,2407,"Basic",6,"Yes",411,0.135224719101124,6.01859321449623,2,2.407,17.8,1,1
"417",2015,106196405,"Los Angeles","0",81014,6993,"Basic",35,"Yes",22,0.0863184141012664,3.09104245335832,2,6.993,81.014,1,1
"418",2015,106191231,"Los Angeles","0",58319,7973,"Basic",51,"Yes",1659,0.136713592482724,7.41397029019044,2,7.973,58.319,1,1
"419",2015,106190859,"Los Angeles","0",55210,7698,"Basic",36,"Yes",228,0.139431262452454,5.42934562895444,2,7.698,55.21,1,1
"420",2015,106190328,"Los Angeles","0",5279,1449,"Basic",7,"Yes",42,0.27448380375071,3.73766961828337,2,1.449,5.279,1,1
"421",2015,106304045,"Orange","0",33516,3469,"Basic",14,"Yes",611,0.103502804630624,6.4150969591716,2,3.469,33.516,1,1
"422",2015,106560473,"Ventura","0",47315,5980,"Basic",22,"Yes",473,0.126386980872873,6.15909538849193,2,5.98,47.315,1,1
"423",2015,106190081,"Los Angeles","0",34330,6510,"Basic",17,"Yes",814,0.189630061170987,6.70196036600254,2,6.51,34.33,1,1
"424",2015,106301140,"Orange","0",5150,492,"Basic",8,"Yes",72,0.0955339805825243,4.27666611901606,2,0.492,5.15,1,1
"425",2015,106374141,"San Diego","0",27212,6123,"Basic",32,"Yes",866,0.225011024547994,6.76388490856244,2,6.123,27.212,1,1
"426",2015,106560492,"Ventura","LEVEL II",48140,9473,"Basic",23,"Yes",42,0.196780224345659,3.73766961828337,2,9.473,48.14,1,0
"427",2015,106190315,"Los Angeles","0",28503,6437,"Basic",21,"Yes",1456,0.225835876925236,7.28344822875663,2,6.437,28.503,1,1
"428",2015,106430837,"Santa Clara","0",48750,7691,"Basic",23,"Yes",61,0.157764102564103,4.11087386417331,2,7.691,48.75,1,1
"429",2015,106301098,"Orange","0",43547,10558,"Basic",31,"Yes",889,0.242450685466278,6.7900972355139,2,10.558,43.547,1,1
"430",2015,106190555,"Los Angeles","LEVEL I",86438,22934,"Basic",51,"Yes",1908,0.265323121775145,7.55381085200823,2,22.934,86.438,1,0
"431",2015,106190385,"Los Angeles","LEVEL II",99742,8795,"Basic",32,"Yes",776,0.0881774979446973,6.65415252018322,2,8.795,99.742,1,0
"432",2015,106010735,"Alameda","0",14420,426,"Basic",12,"Yes",94,0.0295423023578363,4.54329478227,2,0.426,14.42,1,1
"433",2015,106560525,"Ventura","0",35762,6075,"Basic",10,"Yes",274,0.169873049605727,5.61312810638807,2,6.075,35.762,1,1
"434",2015,106331164,"Riverside","LEVEL II",71937,11176,"Comprehensive",28,"Yes",678,0.155358160612758,6.5191472879404,2,11.176,71.937,0,0
"435",2015,106370782,"San Diego","LEVEL I",46078,9081,"Comprehensive",35,"Yes",1485,0.197078866270237,7.3031700512368,2,9.081,46.078,0,0
"436",2015,106301325,"Orange","0",14215,1347,"Basic",10,"Yes",159,0.0947590573338023,5.06890420222023,2,1.347,14.215,1,1
"437",2015,106010739,"Alameda","0",53507,7130,"Basic",22,"Yes",57,0.133253592987833,4.04305126783455,2,7.13,53.507,1,1
"438",2015,106334001,"Riverside","LEVEL II",48303,6282,"Basic",33,"Yes",32,0.130054033910937,3.46573590279973,2,6.282,48.303,1,0
"439",2015,106300225,"Orange","0",33677,6967,"Basic",14,"Yes",613,0.206877097128604,6.41836493593621,2,6.967,33.677,1,1
"440",2015,106190500,"Los Angeles","0",29820,2626,"Basic",18,"Yes",642,0.0880617035546613,6.46458830368996,2,2.626,29.82,1,1
"441",2015,106141338,"Inyo","0",1161,4,"Standby",2,"Yes",688,0.00344530577088717,6.53378883793334,2,0.004,1.161,0,1
"442",2015,106444013,"Santa Cruz","0",32075,2494,"Basic",14,"Yes",91,0.077755261106781,4.51085950651685,2,2.494,32.075,1,1
"443",2015,106190812,"Los Angeles","0",67607,7493,"Basic",27,"Yes",552,0.11083171860902,6.31354804627709,2,7.493,67.607,1,1
"444",2015,106301317,"Orange","0",37254,7694,"Basic",31,"Yes",794,0.206528158050142,6.67708346124714,2,7.694,37.254,1,1
"445",2015,106380929,"San Francisco","0",28377,8031,"Basic",19,"Yes",921,0.283010889100328,6.82546003625531,2,8.031,28.377,1,1
"446",2015,106301342,"Orange","0",72435,8563,"Basic",36,"Yes",193,0.118216331883758,5.26269018890489,2,8.563,72.435,1,1
"447",2014,106560521,"Ventura","0",13294,927,"Basic",9,"Yes",24,0.0697307055814653,3.17805383034795,1,0.927,13.294,1,1
"448",2015,106190110,"Los Angeles","0",24086,7542,"Basic",17,"Yes",631,0.313127958149963,6.44730586254121,2,7.542,24.086,1,1
"449",2015,106190422,"Los Angeles","0",80407,16202,"Basic",29,"Yes",357,0.201499869414354,5.87773578177964,2,16.202,80.407,1,1
"450",2015,106391042,"San Joaquin","0",67430,11308,"Basic",32,"Yes",640,0.167699836867863,6.46146817635372,2,11.308,67.43,1,1
